dates,oahuoahu0089_0001,oahuoahu0089_0002,oahuoahu0089_0003,oahuoahu0089_0004,oahuoahu0089_0005,oahuoahu0089_0006,oahuoahu0089_0007,oahuoahu0089_0008,oahuoahu0089_0009,oahuoahu0089_0010,oahuoahu0089_0011,oahuoahu0089_0012,oahuoahu0089_0013,oahuoahu0089_0014,oahuoahu0089_0015,oahuoahu0089_0016,oahuoahu0089_0017,oahuoahu0089_0018,oahuoahu0089_0019,oahuoahu0089_0020,oahuoahu0089_0021,oahuoahu0089_0022,oahuoahu0089_0023,oahuoahu0089_0024,oahuoahu0089_0025,oahuoahu0089_0026,oahuoahu0089_0027,oahuoahu0089_0028,oahuoahu0089_0029,oahuoahu0089_0030,oahuoahu0089_0031,oahuoahu0089_0032,oahuoahu0089_0033,oahuoahu0089_0034,oahuoahu0089_0035,oahuoahu0089_0036,oahuoahu0089_0037,oahuoahu0089_0038,oahuoahu0089_0039,oahuoahu0089_0040,oahuoahu0089_0041,oahuoahu0089_0042,oahuoahu0089_0043,oahuoahu0089_0044,oahuoahu0089_0045,oahuoahu0089_0046,oahuoahu0089_0047,oahuoahu0089_0048,oahuoahu0089_0049,oahuoahu0089_0050,oahuoahu0089_0051,oahuoahu0089_0052,oahuoahu0089_0053,oahuoahu0089_0054,oahuoahu0089_0055,oahuoahu0089_0056,oahuoahu0089_0057,oahuoahu0089_0058,oahuoahu0089_0059,oahuoahu0089_0060,oahuoahu0089_0061,oahuoahu0089_0062,oahuoahu0089_0063,oahuoahu0089_0064,oahuoahu0089_0065,oahuoahu0089_0066,oahuoahu0089_0067,oahuoahu0089_0068,oahuoahu0089_0069,oahuoahu0089_0070,oahuoahu0089_0071,oahuoahu0089_0072,oahuoahu0089_0073,oahuoahu0089_0074,oahuoahu0089_0075,oahuoahu0089_0076,oahuoahu0089_0077,oahuoahu0089_0078,oahuoahu0089_0079,oahuoahu0089_0080,oahuoahu0089_0081,oahuoahu0089_0082,oahuoahu0089_0083,oahuoahu0089_0084,oahuoahu0089_0085,oahuoahu0089_0086,oahuoahu0089_0087,oahuoahu0089_0088,oahuoahu0089_0089,oahuoahu0089_0090,oahuoahu0089_0091,oahuoahu0089_0092,oahuoahu0089_0093,oahuoahu0089_0094,oahuoahu0089_0095,oahuoahu0089_0096,oahuoahu0089_0097,oahuoahu0089_0098,oahuoahu0089_0099,oahuoahu0089_0100,oahuoahu0089_0101,oahuoahu0089_0102,oahuoahu0089_0103,oahuoahu0089_0104,oahuoahu0089_0105,oahuoahu0089_0106,oahuoahu0089_0107,oahuoahu0089_0108,oahuoahu0089_0109,oahuoahu0089_0110,oahuoahu0089_0111,oahuoahu0089_0112,oahuoahu0089_0113,oahuoahu0089_0114,oahuoahu0089_0115,oahuoahu0089_0116,oahuoahu0089_0117,oahuoahu0089_0118,oahuoahu0089_0119,oahuoahu0089_0120,oahuoahu0089_0121,oahuoahu0089_0122,oahuoahu0089_0123,oahuoahu0089_0124,oahuoahu0089_0125,oahuoahu0089_0126,oahuoahu0089_0127,oahuoahu0089_0128,oahuoahu0089_0129,oahuoahu0089_0130,oahuoahu0089_0131,oahuoahu0089_0132,oahuoahu0089_0133,oahuoahu0089_0134,oahuoahu0089_0135,oahuoahu0089_0136,oahuoahu0089_0137,oahuoahu0089_0138,oahuoahu0089_0139,oahuoahu0089_0140,oahuoahu0089_0141,oahuoahu0089_0142,oahuoahu0089_0143,oahuoahu0089_0144,oahuoahu0089_0145,oahuoahu0089_0146,oahuoahu0089_0147,oahuoahu0089_0148,oahuoahu0089_0149,oahuoahu0089_0150,oahuoahu0089_0151,oahuoahu0089_0152
2018-12-06 20:39:57.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.49928354584955,42.86297411468258,37.84840287918188,38.40178536522483,36.3066113991208,36.1207012999341,,,37.46988476097461,37.15898385688235,35.38941223895372,35.72981861768184,39.08591448568647,46.88823349647299,46.04850584619164,36.70410479362318,35.24164012822675,38.46388318043758,40.660244907107,40.23031492712754,32.85265153273681,28.44963264935112,30.25991476830524,26.0256554652604,28.21730800721076,25.68173985623877,25.81910777648207,28.55271284038194,33.98254992555248,37.38259384755004,39.2157066257309,32.17785901429837,22.97506802853355,23.100369377138414,27.0634544120904,26.244014313798942,29.12715898173571,27.99777962179621,28.65179927218743,32.48571017820612,30.85191523951401,28.54164510244275,27.89620490762126,28.93218382671845,28.96916406608573,29.578244075298475,29.83124344358866,25.710069298338933,21.633546330818817,22.00797033131515
2018-12-06 20:39:58.000,18.222602256471504,17.73256088834987,16.092152115760456,12.833464562537124,11.599357325323568,24.606539312097745,27.384843433229605,26.619026364916976,28.477895181603003,27.225107408710805,31.298161157359324,24.74002343774705,16.212303782094196,14.272380541137348,13.519088630532512,7.930588555922458,5.749721627612748,21.62749948941241,22.06542702099712,24.89981654497742,24.48636469465565,22.307794253284897,22.11314287507512,19.18931861485968,20.529605081566444,20.760797824156104,15.06311694272761,9.479101661697593,11.02801746731319,11.34708768042303,8.2904816353012,8.8241393709864,8.105990684089456,9.268145694783678,15.52867644737286,16.968302688328997,19.03487343864582,22.03541100013782,23.365752811863054,23.316471950365823,21.05526973582716,19.936080636922515,18.721436455307146,19.971688217462248,20.59502744310313,22.34468622645889,19.179989055254552,17.01181922823458,17.67758292869521,16.631419750698218,22.14220357708072,17.97742738798988,21.04991173372334,26.060829317689013,29.97335156180132,39.55217192764901,43.26214153724951,40.535229874488266,39.20272528164368,53.42926775183125,46.20040812875646,38.82872211449865,35.46108261347314,31.57677360686985,21.596830638479744,11.44445069215823,11.182465362848124,13.50519658839353,17.24129163165754,28.041912992714984,90.09909228576817,96.4540726547115,68.9691561770859,35.88530978536101,,,,,,,,,,,,33.75153065371434,30.929746700988066,38.601796660286574,33.88039782561057,27.92861023932044,20.75593345543517,18.32004504750196,18.404195656409275,,20.918240783775754,22.184773454314858,21.992560418133586,27.68254554322508,33.12601763176531,37.90140627684022,44.93105983932638,45.81238601632,42.10304742012548,42.03583965740725,38.34007269950702,37.72704398531557,35.65232533791861,36.5574860567004,38.118669054254205,38.402797250029664,37.103569740547286,36.46087317211246,35.644338247131095,35.318483797063614,39.74739825399292,46.55929811840068,44.005884604914456,34.92181425513397,32.78162682855816,37.146159313699386,38.998942749148,35.842139142277546,30.385130914979523,31.90239982704071,33.772870534380814,30.11374344098582,29.53624386696704,27.666641067907943,26.45041372164698,28.21142982141432,34.27950292497265,36.89128981821798,38.25127272611671,32.54127384102841,23.792283507869204,23.54011104020704,27.954588637492343,25.574237488111137,29.542122943588048,29.735728018137568,29.122447558218493,34.03019373964932,32.65915000926489,29.59420727454122,26.831219614026264,,,,,,,
2018-12-12 20:39:58.000,,,,,,,,,,25.32296144500403,28.773576109075947,23.33065988081644,17.304779011915397,13.839470360772127,13.034771372429784,16.078112061140292,15.853427484387732,30.41378525334564,30.520928035777228,27.242051383317385,22.430986694525124,16.23083659901338,16.0209871769197,12.157337831219364,14.754615762330562,14.603683581814575,8.72058701026276,3.190582826883344,1.787262190334323,2.545775668710283,3.539926271741004,3.2626820010200817,3.4110436283980525,5.302428080545499,11.316306952545348,9.277499472503155,13.254419586027636,13.443666698154294,13.828410685760186,19.58654182063397,17.908891837140366,17.595846629751666,17.82394915629167,16.149975158816556,15.997493441142382,17.549176284234427,15.475584538303378,13.372971932380796,11.423630292292264,10.655110305804222,16.7608190604509,15.309398433900396,18.9950248840486,23.42471163539051,27.46536194237004,26.684976193624937,14.910596710607358,27.74708328030566,30.62341191138478,42.52418537246574,47.560909221812615,40.11583004893581,35.50603946632376,37.93741986392057,28.30815819420778,10.980154001720226,10.144046024246904,10.504915866946718,11.422840185966727,20.97187503945235,70.29823472246686,72.130016574527,66.98097724204209,35.664753507710046,26.18687943034586,29.33558381482338,30.43912107733001,26.33481961104493,22.805811092616928,22.777055496446152,23.7770995137781,24.608712799710005,22.25766379312979,15.152692536514042,27.559800917482274,28.119106296475326,21.30182207324196,21.615640432001367,19.938010901371925,19.33085715636711,22.10171998374796,24.325059397227587,21.395021649594486,21.02891945169405,22.35170616573605,21.47382194561244,18.375213133754183,16.851899795027386,17.478968055108,21.53711071686069,38.43818965941663,50.97425104258692,48.74425915266293,33.31652214680484,29.14521828092385,30.583572496329587,31.50720779889412,31.45073350012208,29.72354264305752,34.09843599549755,37.31519437542111,37.718693323856186,36.381398052371416,33.46884340810402,32.7045227605712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.11286852008857,27.55776854713322,29.315720876705527,26.93671965248,22.39236892850468,19.48836440682765,18.25210453135956
2018-12-14 20:32:46.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.84066446990516,21.172841412641308,18.59433797603538,23.24748809744229,23.96156626343321,20.87624065574973,20.192706847966942,24.260816221088817,25.563705800206563,23.08184629457702,15.583980927508158,14.041223465276516,13.589649325075506
2018-12-16 20:32:17.000,14.722433055409564,14.64432579511588,12.245059357978924,13.56696720767694,11.281198232011755,23.23147783733652,23.578208556628123,21.448194225941,21.31532180300499,21.227348584219573,24.45003031379092,17.006800800514203,14.136322189002929,12.2374210239417,10.211556609443669,11.309802417379284,12.347326992692382,28.341456716116404,24.00645177679307,23.70469632761404,21.02105384947595,15.195163382303503,13.336538231899295,9.76476795561761,12.919414526532057,13.199204748900833,6.39361775601728,,,,,1.976335630819605,1.915537212213061,1.8313313259898745,9.48390870334184,10.087140700989655,6.8407406327191564,11.199820092864728,13.817397829652569,18.71826931562804,16.780637506766997,12.8956485630893,9.17823295727498,11.250957706475724,10.380187783894607,11.518367297609556,9.261678256217404,3.91331085815281,6.709826020643612,4.693424601109165,9.05261030244682,5.28848963891449,8.222450515982485,13.863929765216836,17.8314022084101,20.42224089659335,52.92272324562689,44.6301699476599,40.289103931546734,42.76690826287107,43.81542201071761,32.85642069272336,28.94098322874313,24.946466728582752,26.24813168591044,22.67964583660911,16.258593582171148,18.0994296409804,17.89165405385836,29.12024196373127,71.36004067445728,75.78513408809216,66.08571092830304,34.64392235258676,27.6603007099377,29.68635592932476,24.79928167871651,36.83806071760466,37.640012631261065,32.82997405225352,36.56895902251139,31.321381433393302,24.828635018438483,16.827618140163118,31.188074604309428,31.89923767335946,23.45155983958065,24.680574644589008,20.100137224907687,23.89196625140673,21.463780387330907,22.79630743738428,22.616659576802,24.86026790074844,26.46893414820676,24.68837014076064,22.26075766897502,18.379882923342883,18.69542458532871,19.24355717324544,19.62451469364328,36.37753415084799,39.60673833862457,39.17292160082546,35.04956710170372,41.09319229735264,41.01501672658821,40.46894705975268,35.5677479574586,36.4161807338392,40.20681189794738,39.85057810180127,37.42552829783967,36.41249623743572,39.48447575452961,39.96302624136384,37.63210676311909,29.89615963752416,29.25765630261685,31.96783678030685,39.21579894676968,33.11539281632599,28.520267968036432,39.91208023637844,43.70526022973512,,47.24263340187383,40.289901224068224,32.67389797844572,33.341637669971675,37.09509369330453,36.67148851306929,33.09582430538168,30.4666257060513,26.39856683098334,24.267534066092548,26.95535789665276,28.04583868061466,32.45610247833339,32.88956378077496,33.19133205741575,35.090370607786035,34.02471097732574,30.30720979113297,27.794065897859586,27.09461744503096,29.3441772367657,29.4404071466024,26.494757984613425,21.759228341153843,17.68443382278178,20.102531096283403
2018-12-16 20:32:18.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.79030545632913,34.21770574064081,33.4606490370412,36.76673292125961,27.366812651004302,32.255001284473366,44.09395873486735,47.261072871155214,56.01866047459874,57.93145157830635,,36.323027448061566,34.20872116975588,37.193531336084256,36.32118001217973,33.17086410939182,29.884861913882222,27.305634200952177,23.161944719284264,26.13375729360984,30.42332816375776,34.928030312309495,34.88302298395953,32.79352674838885,33.970223911269976,33.499048888011586,28.66924079382492,27.492378426394925,27.387414819170303,30.29549052180853,29.873212685176995,26.011574524418982,21.661803924296432,19.81431548654597,20.797425521117223
2018-12-16 20:42:07.000,15.293452056067451,15.6103663880912,11.473031801100928,9.716212349524138,10.650722398668217,23.28291963578941,24.23281529096515,22.86338528924417,29.40148263312716,25.17600836119033,26.02905356197673,18.289825447715767,13.078481808294407,11.528156433839856,12.03439408476704,12.619808979807114,9.957166618767948,29.395928085881867,26.572428386433,24.14237265377801,24.03068382734016,17.821102781318608,17.975654301123328,14.579561107286317,16.63297511773147,19.058231273548227,13.122491405008372,4.572335472532597,4.184829126577798,4.022492361626665,4.956027012042077,5.319136954078222,4.788347208145741,5.628989065124994,13.571023687791127,13.792151527656188,16.268459733025768,17.663801537692244,19.44947791276084,23.255483972679563,20.38464021684824,18.160782503047216,16.405605436423546,18.84308086269856,19.971176196427464,20.27744483793205,18.29261365630896,17.740946706857926,13.626407143467008,13.66218483526178,20.238972934475136,16.27671550688132,19.43081306361909,24.66750650508812,25.0555539888798,18.996568655302653,,32.3420629714342,34.31893265894401,49.88116793252279,54.65017106576929,43.74716355908789,36.55015458332813,33.154101336985505,24.056146535021576,16.06210829266154,12.144763316578992,12.533899685238984,13.834517670090827,23.21792326580108,71.58638919516096,75.07774280189093,62.64143711467524,22.068368785476952,,,,,41.320583771025305,33.759293371975815,28.0542714838568,24.811703945748977,24.14398797542158,15.988011055808728,36.91038815603053,33.107108332384186,24.84638048543622,23.631979929107302,19.847645668784363,18.74667591514692,15.22309571087802,18.69666586237951,19.633233851594696,22.93241535322236,26.44488150044044,24.623028414366743,19.149705595641763,17.563857241219925,19.392973449534384,,,24.59819481468589,25.53193711812263,25.33886474359792,28.34652375914533,29.82519152215347,31.444876664119903,35.17257473104521,32.8189706892293,35.05198539377815,38.93446617031595,38.98890773423019,36.90742635848476,33.939841415686004,35.01083984809866,38.1664727344166,,,,33.749237132269265,39.41682099036509,37.85188748099638,23.50885973535044,20.546043406364003,20.684317549037427,,,,,,37.07117976345653,42.20674756597487,37.67669088102792,29.75605587389712,23.2800578769952,25.02819064516776,28.6337307296605,27.97333007557341,31.77974968336984,30.25901365633932,29.857827587733503,32.34284836031664,31.282928634110807,26.678227649906656,24.7135558577768,25.11388536410532,26.7094613129386,27.93856530287388,25.965210673573537,19.537818342018337,16.478914041859372,15.130623976577647
2018-12-18 20:36:54.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-19 20:40:38.000,16.768695532124287,16.576872348521945,15.858894979423363,16.559624912329365,19.03581688435702,32.9765966105833,36.037797638541925,37.997253719002,36.759742107649984,34.91925095138375,38.27163348609172,32.3225336393527,21.98336663266986,18.27299723860705,18.47332853742164,18.779523551673712,24.005782427339103,38.22602665499309,32.16227074328758,29.56163332612197,29.3260620675559,24.681244487704948,24.2688504265431,19.93621775050487,20.009923635369866,19.59771639407192,13.110596320337436,7.583563567302315,8.983488182636902,9.858035700765038,10.748727477437765,11.288616070589898,10.086627107485644,10.981632373580943,18.11970150627969,17.56261176956249,21.77573315085562,26.19356679118465,27.974524598746747,28.17367050161898,26.60678050253205,24.82031257312077,24.681320587592467,25.28465459643857,24.98419744772648,24.011882729240632,19.99481695929006,18.59777478256765,16.112562778703204,15.35585400147446,20.378137794991822,15.743114796547887,20.56042818207486,25.30258715623505,30.50627300525072,42.44279565287864,44.06558575204593,41.75433958019143,41.16014175750756,54.20835173697389,55.79180932041132,51.06322090637365,48.128203035079,41.59231170377766,28.357196542768826,16.528445568047236,14.23793471804715,12.08728127106982,20.61291743360163,28.25907816783544,86.32165937452194,103.855711848232,86.26301943947554,39.46796397415893,28.509580093923024,47.296774122210856,45.49420381131668,58.83332478125282,54.42907929593444,45.33841378026106,38.77625931886826,30.158894957849142,25.17794404672992,17.023061162392015,39.76923357978647,49.675012198286026,38.57653189120519,38.74158455560021,37.64536463051731,35.34155098464516,29.80968710018164,33.73079071177679,30.54482502724367,27.56286593230033,40.99731812232349,55.48675602168968,,49.32570315590499,48.75759184510019,43.87653039010068,27.73668882060124,26.852486641749035,33.25256511576299,38.99609347954023,,57.79610747504927,47.91219375928453,46.4409401829179,48.3550835427644,49.61424694522092,46.57036246670837,46.480778309933775,47.49838908763962,44.88256856276639,43.42649487503957,47.600473301406616,44.8892219286471,31.46187264759278,30.74971599420874,34.7097057190191,41.76789362675677,38.36533722746316,36.72171404619422,25.0901177813842,29.562204092644578,47.29554195232079,43.17896012953287,60.691096734554144,59.82375009944048,58.91489304448172,58.20528410346285,45.37706346007621,38.993046918928265,33.43690981456751,31.249849889604352,28.979544363383244,27.81785802310816,32.85706584796816,38.984837094357815,34.695115042532755,32.6780022449628,34.807128017104446,34.25219834038959,31.20163251009549,30.06671630020456,31.257807229386568,37.20097721944084,41.73678876023717,39.12734109909877,37.23894307385317,47.58029972269402,36.67279968782045
2018-12-21 20:32:06.000,17.267239753404255,16.09146842755667,16.14477771096986,15.508089735199777,15.16318260238134,27.09696654692619,28.896511711191888,28.85787566002874,32.646349056869624,32.367914805172056,36.45358537655983,31.400770167743048,25.56733549238364,22.37784022554328,20.706532886825528,20.49549699399332,17.822858235416838,32.66703034048098,33.01293507044935,31.16408347233909,28.697085307256,23.7079013458254,23.02065507747172,19.574089150993192,20.157012297966457,19.96894660495674,12.957909850791342,6.817065199683931,6.449534147482634,6.055231495878033,5.8357227886242,5.502636174106157,5.791758458408467,7.340055749998339,14.108139772334363,15.03908898722376,17.415010523105394,18.365395010765067,19.748287101524863,22.18524482895072,22.82770426878525,23.646607388531447,22.308513538237808,23.315221209852343,23.84373631323216,24.19660258231901,21.40707372036646,19.635997711076783,17.63511583186087,15.55338890133588,22.36056640520302,19.825718399899586,24.73977416525267,30.6759536956493,39.37465847506928,52.68524550202296,57.87542632504361,53.47169841122293,52.651218562596185,61.22005565571733,59.71352056269792,53.32681276205723,48.61940653204804,40.504427219656336,30.475448555284245,21.00306766719078,18.23829728178575,17.84639920315932,18.673416227935206,28.13323634342435,83.22299931891153,90.38051469765118,80.31561085185768,43.435531304983854,34.84876121884529,32.055493677307865,31.193150469977912,31.67775095893472,34.138935049035254,32.543398523371074,33.98082582096438,30.161773357818618,24.75091760218543,15.98080164182362,27.51523528850112,31.37749454520906,27.980128633492,32.64242856904922,31.16040266320472,29.2177155117326,23.114993888106063,23.554886613378017,25.180870236851494,28.63827310797638,30.958940055956862,30.166763749016944,23.693756402807026,24.09038939513124,25.66515122620171,27.683600325869744,27.037942263789848,27.850957912806912,33.51019025000697,33.821475462891875,34.71514056347128,37.58605444436953,38.717696974798734,40.56776705555939,41.086173953697646,40.85553818013145,41.84246355863576,40.07615305966669,38.185950394278734,37.611908977345294,39.29571021723867,41.68970226826039,39.98804793536876,34.20707247140306,36.37488030512289,39.428450110099824,45.25728097068584,44.05342248019127,39.72134549196669,40.15207448896951,40.10212885592773,35.64338024313431,31.095324841731063,31.096326201518565,29.598096060270727,30.746766086865552,35.71289783111091,37.502250672605534,34.47928948273953,31.103964275359186,29.677321287950484,30.160679552538987,28.811531394234805,30.8486795155579,36.82917062895434,36.00251787139418,34.6275808727497,34.93146167065762,33.996275314730575,32.484935298316,32.2063659132208,33.40794854702916,35.49030234141327,35.364779545864245,32.214361971025205,28.568543777340967,26.529486592894287,26.46127986715335
2018-12-22 20:31:25.000,17.541761134627087,17.758469316389558,18.308339212209443,19.768699179911373,17.821560926967795,29.807921921591085,32.06402353955686,32.315308274553715,34.75396287136046,37.40129774489752,38.48915706065877,29.471760076908105,20.46086131535074,18.27399683471685,19.635129876728325,20.01242053125936,17.73074361162147,39.49864210970891,38.146601527093765,35.2444792228209,31.272041579862936,24.237003431181925,23.888580296428792,20.54955761254811,21.015715099440804,21.229079525579863,13.71244783286825,8.246241548221445,9.262240175026744,8.478577420187708,6.686085835173079,7.556684513631493,8.612500403731847,9.384872809615883,15.044667034367098,16.9220501440944,17.67923058598453,21.32901302641515,26.25852776484597,27.4966531514363,26.76430775226262,24.732602979870684,23.216478274345068,24.06005364901125,25.491722526202256,26.09594571610216,22.63373217122956,24.16478619606735,23.621071838537183,20.4706630171368,26.064289343664985,22.10690807580045,26.0046020663458,32.96891018587234,41.30894601158669,53.000829233618525,54.74345922859948,48.39149641544712,51.50194845303012,62.07375842746133,57.969882597587954,50.42347874431714,46.484754790499686,40.39655362831965,32.52909663462391,25.13388906709941,23.685528420222653,19.746226681011542,22.86490413572917,36.78741960638032,103.14054186186227,111.79947381601184,89.43564667316697,43.40634103207525,36.44709399274429,36.392239344999794,36.6691457195218,36.50626648920497,35.90068307697001,31.84972920108652,30.781663842679045,29.86792219823468,31.29838251920135,21.69811403411306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.92726979800922,21.847782658827114,21.30981361894458,22.22452080720733,26.30060781202302,27.32848521688264,24.775384162300625,25.77692004916619,27.45493202515963,27.306417949426823,25.56153533480928,27.048920386516453,29.69386931219305,27.11304671922118,23.71424112867122,19.39928524589872,14.207953356664843,11.54556843493085
2018-12-22 20:40:37.000,,,,,,,,,,,,,,,,,,,,,,,,24.9030824261722,24.392440685238373,23.84118622751016,17.02435188242163,11.582273832861285,13.941284972786308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-23 20:36:35.000,18.742655464468683,18.22510760355383,17.9239588105075,18.845564834296454,16.458685944266147,28.19933585044384,30.99692842809823,32.00768225535459,33.58258402479229,33.909333000862304,36.17335640712959,28.3147306087211,21.87439514755785,21.56086505912288,22.3516025857498,21.61601900126814,28.561610626742887,43.57890708147939,34.72763939269696,31.92403692256972,32.41820075982862,27.31497863415608,24.53163113022096,21.7482309623589,21.84795705056945,21.71555100248932,14.403845694156216,8.715360199722717,8.924671669151689,9.722089676262204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.20178281966583,36.34433410520393,35.22541011458897,29.994531643376188,32.015473506992464,28.890102944262622,27.78295214179392,21.14196151675494,16.708096607859048,15.128054333303066,15.837217028657577,14.08975819607249,12.18792730343936,9.0968150139989,,,,,,,,,,,,,,,13.876544819983115,11.675294619797738,16.36634325859646,16.083438972674358,15.351677585286089,,,,,,,,11.003468107348592,32.74963361207287,34.73117139002933,29.33360879850333,30.899394753724103,32.48802376904353,32.98344151888173,39.59652139586263,40.51910150186252,36.58774020051498,32.714047589416424,28.41585681810664,26.80791927202753,26.35015804319239,28.41470465658774,34.21924514011311,33.72621866591862,33.0341699538417,35.41688261225091,34.72175161442331,33.74093681375312,31.915859479070697,31.3210936537203,32.17366631954022,33.13560800544914,31.516296948735988,26.912101711823567,25.311822367460312,23.33859019762619
2018-12-26 20:30:47.000,14.121891482781022,15.339915645934882,13.90019830668499,15.836151922359663,12.065484178388775,18.841831934986875,,,23.78617625384245,26.88005619031324,28.786021346404823,21.58750411520852,14.961320741416706,13.220221786350974,16.440203375038585,18.745583126847308,13.085310546901626,25.22223456567894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-26 20:30:48.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.67425630094704,11.095670410416304,15.397574037998016,18.648726149740146,20.32554251490964,21.10751881196608,,,26.03780049126267,49.15936890033571,52.54664583039681,44.738849031508295,38.28170376092059,24.223912995212583,4.343511161256399,,18.582343653624736,11.350042094792338,24.403875938205616,52.47170720784872,103.57677151880866,107.2060560505542,82.48041560355111,47.538859898713646,41.75159999011585,37.37781885987072,31.995376012416457,27.676326254439825,19.698875198857937,6.274633011351246,13.790416807034733,23.62745470049263,24.794767685168257,16.640287711437026,7.358470415955689,23.150539079379715,26.45501549155681,34.1714359997323,34.18272159329147,24.574510513365983,15.534423482741396,24.62749835189735,22.88113808672964,19.48104145067781,19.31446997607071,25.388922397775875,25.91987894315284,17.863122722793555,14.114641109843149,12.746153313342548,11.981934729068955,26.52441448777447,39.03170907923923,39.406974610096725,34.8256276192827,34.428800567045364,31.88513012621444,32.61314074787219,32.291774520582635,34.20050366241862,37.04626112543884,35.85409012306224,34.65362848035831,34.98128763613428,35.26124108536209,36.49460149052167,35.09423814833742,26.74602353082903,27.824279427050783,31.669247001865024,37.40061733319283,34.22902005677877,24.539912832045253,30.475079920763285,42.5749605258127,53.92423816816843,53.07184536544669,39.7710938714319,31.910281242225576,35.575223905621385,40.14387350442088,38.98874727455844,34.83597509006997,33.19929802694955,32.40295484761933,28.698708315647085,27.77001485720646,31.74287533909381,32.763635066389746,27.408701711931982,25.79196558130426,28.64563896866261,29.596293543495204,26.72899964681893,24.11602709302717,24.518105609067742,29.86338855112298,30.826519987981666,26.678942215305465,21.840640560317823,19.18853617566945,18.1179088596059
2018-12-31 20:30:30.000,17.93638883051272,19.278071735813835,17.767622424844276,16.63583496668931,16.038282272879364,27.937873259537497,30.218231942215663,31.40493984137285,29.698773522297007,29.41732670714209,32.43326384074422,26.220327853634863,21.267668825738923,20.82375763789768,21.32686450120356,19.5945279835754,22.732089080893783,40.46307681678361,37.20121684753988,28.525977138174625,25.64853189860102,20.76330533021938,20.117515580820204,16.57187548822798,20.04050819157615,20.91718942063651,14.990856029722444,7.501009136828632,6.789145008375355,7.571100018467237,8.417296641819208,7.047497635003678,8.928823984464284,9.826293468313676,15.43825980791406,13.554476595097324,17.051266576935383,17.141410161958586,19.44437509301183,25.34675632703152,21.551314372142105,17.922945272882338,17.461441127923173,20.21293171683441,20.45700981883224,21.7957921035705,18.280330107128155,15.851507969670251,15.358592533081824,13.47654259270669,21.18889824250117,17.41371122095862,21.88689299010255,26.008399437862906,33.73521985990443,44.85852219681616,45.34577041308764,39.77763885859264,39.39278184645768,55.10455817360029,56.44074035438028,49.72838227346716,44.52781314773132,37.96429092268181,26.989605017812323,16.639957199007846,18.45897706425484,18.782944657707063,17.496365318271042,25.67777171006465,79.5437394016671,85.82795377825809,73.30287278260947,38.00750581933976,29.794583310949346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31 20:30:31.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.974539625306655,24.614669441965017,15.995554683060512,16.48937265772098,16.81620068848316,19.082124639010537,24.11730824784988,79.44928513925385,85.6637841367406,71.82183897829734,38.34257860344345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.67102803630711,39.19281273580872,35.140148847344186,27.0799285382022,18.79550406712488,,,,,,,,,,,,,,,,,,,,,,,,,,14.366118046726088,12.18201304880193,15.378086065425908,18.15529831435537,15.135667054350144,16.480115689672754,20.281568379629984,29.254069098707447,27.14203315859912,23.670489971470435,21.78103800169352,19.07246609049209
