dates,oahuoahu0047_0001,oahuoahu0047_0002,oahuoahu0047_0003,oahuoahu0047_0004,oahuoahu0047_0005,oahuoahu0047_0006,oahuoahu0047_0007,oahuoahu0047_0008,oahuoahu0047_0009,oahuoahu0047_0010,oahuoahu0047_0011,oahuoahu0047_0012,oahuoahu0047_0013,oahuoahu0047_0014,oahuoahu0047_0015,oahuoahu0047_0016,oahuoahu0047_0017,oahuoahu0047_0018,oahuoahu0047_0019,oahuoahu0047_0020,oahuoahu0047_0021,oahuoahu0047_0022,oahuoahu0047_0023,oahuoahu0047_0024,oahuoahu0047_0025,oahuoahu0047_0026,oahuoahu0047_0027,oahuoahu0047_0028,oahuoahu0047_0029,oahuoahu0047_0030,oahuoahu0047_0031,oahuoahu0047_0032,oahuoahu0047_0033,oahuoahu0047_0034,oahuoahu0047_0035,oahuoahu0047_0036,oahuoahu0047_0037,oahuoahu0047_0038,oahuoahu0047_0039,oahuoahu0047_0040,oahuoahu0047_0041,oahuoahu0047_0042,oahuoahu0047_0043,oahuoahu0047_0044,oahuoahu0047_0045,oahuoahu0047_0046,oahuoahu0047_0047,oahuoahu0047_0048,oahuoahu0047_0049,oahuoahu0047_0050,oahuoahu0047_0051,oahuoahu0047_0052,oahuoahu0047_0053,oahuoahu0047_0054,oahuoahu0047_0055,oahuoahu0047_0056,oahuoahu0047_0057,oahuoahu0047_0058,oahuoahu0047_0059,oahuoahu0047_0060,oahuoahu0047_0061,oahuoahu0047_0062,oahuoahu0047_0063,oahuoahu0047_0064,oahuoahu0047_0065,oahuoahu0047_0066,oahuoahu0047_0067,oahuoahu0047_0068,oahuoahu0047_0069,oahuoahu0047_0070,oahuoahu0047_0071,oahuoahu0047_0072,oahuoahu0047_0073,oahuoahu0047_0074,oahuoahu0047_0075,oahuoahu0047_0076,oahuoahu0047_0077,oahuoahu0047_0078,oahuoahu0047_0079,oahuoahu0047_0080,oahuoahu0047_0081,oahuoahu0047_0082,oahuoahu0047_0083,oahuoahu0047_0084,oahuoahu0047_0085,oahuoahu0047_0086,oahuoahu0047_0087,oahuoahu0047_0088,oahuoahu0047_0089,oahuoahu0047_0090,oahuoahu0047_0091,oahuoahu0047_0092,oahuoahu0047_0093,oahuoahu0047_0094,oahuoahu0047_0095,oahuoahu0047_0096,oahuoahu0047_0097,oahuoahu0047_0098,oahuoahu0047_0099,oahuoahu0047_0100,oahuoahu0047_0101,oahuoahu0047_0102,oahuoahu0047_0103,oahuoahu0047_0104,oahuoahu0047_0105,oahuoahu0047_0106,oahuoahu0047_0107,oahuoahu0047_0108,oahuoahu0047_0109,oahuoahu0047_0110,oahuoahu0047_0111,oahuoahu0047_0112,oahuoahu0047_0113,oahuoahu0047_0114,oahuoahu0047_0115,oahuoahu0047_0116,oahuoahu0047_0117,oahuoahu0047_0118,oahuoahu0047_0119,oahuoahu0047_0120,oahuoahu0047_0121,oahuoahu0047_0122,oahuoahu0047_0123,oahuoahu0047_0124,oahuoahu0047_0125,oahuoahu0047_0126,oahuoahu0047_0127,oahuoahu0047_0128,oahuoahu0047_0129,oahuoahu0047_0130,oahuoahu0047_0131,oahuoahu0047_0132,oahuoahu0047_0133,oahuoahu0047_0134,oahuoahu0047_0135,oahuoahu0047_0136,oahuoahu0047_0137,oahuoahu0047_0138,oahuoahu0047_0139,oahuoahu0047_0140,oahuoahu0047_0141,oahuoahu0047_0142,oahuoahu0047_0143,oahuoahu0047_0144,oahuoahu0047_0145,oahuoahu0047_0146,oahuoahu0047_0147,oahuoahu0047_0148,oahuoahu0047_0149,oahuoahu0047_0150,oahuoahu0047_0151,oahuoahu0047_0152,oahuoahu0047_0153,oahuoahu0047_0154,oahuoahu0047_0155,oahuoahu0047_0156,oahuoahu0047_0157,oahuoahu0047_0158,oahuoahu0047_0159,oahuoahu0047_0160,oahuoahu0047_0161
2017-08-08 20:24:52.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.849940821156096,30.160335426849795,26.46316944044362,27.99324935439753,26.83986748924415,26.75203052535712,26.95469948958976,28.04679604568911,28.11810183415811,26.68664498599471,26.82527154196205,24.30197660513824,18.63429855829721,16.75620150375714,16.703008101059385,16.37927331576063,16.26504455044266,16.32885961132753,20.02664618943612,20.07191313211185,18.52304087872097,18.837723167109218,19.235598022107123,18.53538515659129,22.248121529387948,32.23076538589463,39.39058247875905,44.13817485752728,41.48827295433746,41.94127906665778,39.22245038000672,37.35509338963251,29.34584674205448,19.306279175770342,16.413291469426266,23.079696476137222,13.143477801221778,15.578454131643545,19.255092650623443,18.53405559116734,18.84032679242898,24.10621158329445,28.746384081828783,24.10398118823548,21.27816453982205,21.82781755147833,20.40995549953425,23.989405039142547,29.240264219716025,26.02167626184587,25.568922457412185,28.1451514851898,31.059189482162136,31.33833215863773,30.429686171094144,27.48036249940452
2017-08-16 18:24:44.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.479628925273385,22.52206199821569,22.535529848289663,32.89477860804643,29.25446506674624,25.373182991972644,25.95816174842872,31.279402406613087,35.60797382537247,50.16765787257346,52.49130080560113,53.00740931190132,53.96969071608456,48.71785976046181,40.34617348205093,32.720984169384,31.43857499738382,35.192976048089015,44.34694422617607,44.633525596285565,31.907875564309983,29.59195599172693,33.579584034930605,35.365205174473246,46.92705894070888,45.781857163724446,34.015761964768686,30.15163008908176,28.40174883912049,25.305851154613723,22.94969719207184,18.1881167409086,16.568437269845667,14.207157069621625,14.176626810018467,13.93710118772001,15.444990707124015,15.49447551471868,16.23507129381927,14.952923051632991,12.753034093564226,16.344473193868396,19.8482318220578,25.56918822070575,32.52950239978417,37.15767081578824,38.57388416760189,45.548163870808025,46.7470815058848,26.892157128004808,11.8452973030678,16.96871585044458,19.68905890950629,29.39512410270294,26.95405160684071,27.04044308378105,23.44663480111537,22.94182689955428,22.2609730998878,25.61388285906785,31.69278970164182,30.79344459856743,26.012341635128404,24.78803941967452,26.154753221915623,29.303828101661853,30.50592667776547,33.621893532505034,29.24982484161697,27.488163966289,32.3679872419959,35.05461861831105,34.070364823987326,35.530087827124824,33.35773189538537
2017-08-16 18:24:45.100,123.05531866038964,126.06200831496942,142.42288957289946,147.3976077376974,152.74970775912973,158.84884725034246,162.27515032480298,165.1284567489266,168.6456954176623,170.49105257754087,168.04056562359327,168.41754523461998,175.40488157671086,171.81321790173985,164.21042143901073,168.37167610145505,186.6489026418759,183.8377059323116,165.41771751968088,157.44764513075282,158.3374008843031,158.1550573485699,157.33616103417296,158.4209480654825,167.10099381213405,174.61483124125257,178.01507774808053,170.74037222240673,168.12339540374853,170.14059335939868,164.20196935454226,163.88309328422054,161.90147594901103,147.1422156334201,152.07453413197717,176.6513393196557,181.5640172926019,177.07667118563518,182.1810947043178,184.57614911995591,182.4676101670298,181.2487349112607,180.06012647968083,184.09522285236832,191.0778598421346,196.52833058144265,199.2467557892017,197.42282110368805,190.69997903214903,192.35751758820885,193.9251451202815,190.7947981801584,186.51705149700635,181.22414196087504,180.66181188435493,183.92247694591487,186.8232357904737,180.8378057688269,175.81358032669803,188.2388165821492,192.43683657486943,189.6833601130097,180.21155215833576,168.41112587913585,163.40922373113358,170.90176009639646,175.7108626166118,170.67747338417144,160.71704552242488,161.51486380526617,171.8630137160162,179.58903338908578,186.16850019918192,183.00105868779943,172.16883503391472,4.414832994096125,10.368058179782247,16.872624852527164,29.46537664375359,35.51091023510144,32.48226100767687,35.68710039963809,35.11283152558562,32.66307974283631,31.207049228491982,31.165271664001107,30.018010028062942,30.08116580444469,32.55333781017127,37.332429803328885,37.80633724423651,29.599397301075,29.349879374238164,38.92930242162189,42.8514453558705,54.10307509518884,55.11171153393122,56.30211695655844,59.00788602759348,51.25843182659016,40.89624875996629,34.20598132871931,31.441166019199105,34.3214451248795,42.63447569550527,44.52635099157516,34.149790297545174,32.155133362578354,35.20531965673006,38.54330479672965,49.13868891323508,42.38205252216259,31.21503821632925,30.45435584386655,30.1715003836654,28.124561106079604,23.62443860922496,18.7030543803767,17.989134317213143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-18 20:20:20.000,132.65888240747088,140.40592088718824,148.20809661204066,160.16625956568842,178.19946314016764,,177.03626319464846,168.88321891696336,173.20084130173834,175.05501551049943,175.94826179785684,177.70996865902873,183.29174430156468,182.8261725257828,182.43354101186904,,192.1799605345948,185.7855639744228,170.56893481962248,173.96334272228995,180.55957795510264,188.8444126476016,,,,197.5407754115676,189.2245882333244,180.3874794008489,178.96270433603024,181.93977777888384,167.91052769379834,169.06315032310104,172.07236625195878,171.55299508584957,172.0337053250821,178.52511575724793,183.9289332616372,178.654108600215,183.91077695848028,,,,175.80543600995915,177.90295745266536,178.05731662113848,181.79198387150632,191.0320302985437,191.1269859644044,189.2742712947428,188.12048766931983,190.3235836708065,191.65170821831947,181.45203598672592,182.40265872378703,182.4163661373806,175.4277259220442,179.51646378279216,181.31812612448567,166.03477780351838,171.91763992069872,190.72239208096772,196.41812567055663,205.93512350982184,207.32069863425772,,,183.1281870735003,182.2935926057594,169.3294641211966,163.41538946726394,167.2997235680039,176.18792104859295,181.06053663820643,183.5474014742284,180.1945399224359,14.415407030402047,7.55724620744212,12.296550673910918,14.947579563680142,17.509523042256603,22.63406975502312,29.61882073641813,30.90757131147063,28.444796835631774,23.22700753969877,23.59561576495261,26.42028352713677,24.19679906615416,24.560781248430303,27.25594556239956,26.418721432167168,21.372565794550912,19.17656913487839,21.81679046783988,28.781295975604912,43.97406772076256,43.91758770670356,43.1642201208659,42.2480144998911,34.72070450338317,26.1454094786484,22.440995454680863,21.985870453491973,24.18158850943348,32.88859771775724,38.441143072058736,24.52014608825153,20.673699041073927,19.6064580270477,18.8679189544118,17.32584306848902,17.58178111254895,20.88154387975928,20.224587629655765,22.147875852681047,20.99537066376775,18.93116377555692,13.622648956710902,10.009061577333036,11.506977859906389,8.319520540719106,4.374181878835176,,,,2.243751238408396,4.744044102097644,10.42924103807984,13.360539079731293,12.370886615783894,19.02574305984724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-18 20:20:21.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-18 20:26:59.000,138.94153022870364,144.34472143663373,148.42840112975182,152.36061938696514,153.51939133275573,157.35606365529694,161.19637736813775,159.64208347226833,162.32820948669672,163.49793624407332,164.69383289633276,167.51749027978366,168.6369971719467,166.1708567096361,157.8683200412541,156.8895493542055,170.40351590587682,165.7212710560812,158.07983404693564,154.0736936750943,152.86685982150436,153.21134712742423,150.9851594125671,151.28613633692532,163.18702292222775,168.09892787424366,178.28984343411818,176.8871375075883,173.14470897529046,177.5806834276677,173.48216685555732,171.35031952023553,173.06006740051072,173.65832865900603,177.4369975984097,177.92019326501395,180.3948251488696,179.60209687863582,179.90840786892863,181.4170122882276,178.32681360219223,179.89957987226745,180.90887150105485,184.97664611830348,184.4576657668344,183.10725534964723,190.92383521075533,189.08196971799063,186.8190888311901,186.9891128793193,189.0480815505068,185.67381518280035,178.15526943868133,179.5110504003884,176.8411680401593,177.40471473384946,182.15417270712743,175.63149194672758,167.22278510510768,182.9966704463374,192.21939000706465,195.94093122961164,202.8814198843264,212.50475150478823,,,204.53342995740843,208.3484096580185,,,193.40438877335308,188.95319730287133,190.72666741747528,186.55646228756663,182.55214245787172,10.488722913669775,7.995690075092799,12.675293170353864,16.470363228898275,20.034137174647224,21.963912879870904,24.562379775962896,24.397569828483352,22.91108996905213,22.87660567911361,22.07562046362989,24.012174806681934,24.23382148876298,23.49319316971017,27.433217528291024,26.036416473031448,20.05932252637,20.843675926001914,26.50743999958256,29.79220900609373,48.7714179108036,50.75505018266847,48.90039957403819,48.466243077501886,43.44063638084394,36.47329784826181,29.94990290972268,28.570462239909784,32.19533639805124,41.79807935888763,43.29468321387342,27.724073323282795,23.1654467515444,25.63605497674157,25.00202483724493,21.903042847057765,22.584813952643035,24.729431811412145,22.937172958167988,24.285085363025825,24.37210703334456,22.936665328199435,16.28565671262447,14.294334416470212,14.24062076203127,13.01409226000836,12.03339415190214,13.830188798978272,10.974710345732356,10.120967538521766,10.92577753661314,15.543645022808718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-26 20:23:14.000,135.47343309761774,140.51313651326558,145.53713657180887,147.8925280343287,152.617022388982,154.75445067282376,154.5241268516033,154.9790329095001,161.906625190983,158.95401931299082,160.99656957244676,163.47087353738218,170.53396438999906,167.0101009170001,160.7527529884133,157.21618228206168,166.528679934542,175.01835724023047,171.59384762764378,155.58892472354125,157.71716340771056,161.42543954114242,156.05833748788928,149.4549180339741,154.39061278625294,162.84321630861567,171.08781468211006,175.94812056007672,169.01599634184086,158.87132408231037,,,,,,,,,,,,,,,,,,,,,182.86287122701808,185.24341551615748,182.61892042949583,181.05726612234696,180.7576794552876,177.97978830448548,181.2772462340723,178.63791340558527,173.38660448378772,189.2300382528704,194.96095299118736,196.962410899348,188.9299282379432,182.2145774668864,172.37679280973697,173.71118247961334,179.17317708163142,181.53960161875256,169.37544699772792,165.51981443193682,171.1702621187003,178.947059720517,185.14448737072985,188.0553739418731,185.10464015316572,10.047618502373268,7.418712676396092,11.729531172163911,17.191758175632337,20.14122962041173,22.71021840473985,25.136483219223265,30.16137483594025,25.979703345684225,22.21191279580648,21.77140139606669,23.99200069028756,24.61787024970545,24.0283988417871,19.298910611949378,,,,,,48.96825206807085,49.96142548817066,48.24622186041783,46.660480490578095,,33.57174626708179,27.985661216144827,28.44451436064364,29.489850879390428,38.18529854709692,44.30938911118929,28.567999454467028,24.09128846372264,,,,22.29086081433208,23.29777687321424,24.852287962224164,24.21484416863826,23.51884785830264,21.869126441804784,14.222559348313183,12.330092722892363,13.225076332452268,16.02148990200079,15.881582096339091,15.256925737447492,14.533506153308736,13.121201955689209,17.989702312982324,19.45446899576616,23.456185770762804,,28.7892101784218,35.762022227377955,41.35737939998475,40.00550842395762,,,23.095449401341785,29.15632663561964,23.162682235614746,19.56125968220104,,,,,,20.834295970166785,22.07354747381586,28.20150387983326,27.98420710072372,22.4685287011192,27.087356865183366,,,,31.488754845656267,27.452499861312145,28.43952680419632,32.506530298236484,32.44903106234878,31.22053281962621,34.85300322700549,29.82104813819023
2017-08-26 20:23:15.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.80965331944888,26.38401860101732,20.48643334055572,16.32702095562314,21.55251200073712,,,22.3463785124388,23.486899884260986,23.2101489222804,25.08656653982855,28.35911330374017,28.751355787970294,26.0461063394688,27.759849882441983,26.66947969632967
2017-08-27 20:20:59.000,134.33202199259955,137.88125153183674,143.13884381737432,146.3608651360203,148.17248843807943,151.6642511881441,150.15836128359845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.00021563284025,193.41627055413448,190.8326178780435,187.762794995922,174.57878238654877,177.3877892483641,171.27731784135867,159.16529024451876,157.1409806557945,157.77856171479752,176.95716234959767,178.12122601515813,181.2363099835273,,,,,,,,,,,,,,,,,,,,51.639247190950286,55.68653005871474,46.46657440279569,49.02360070812195,52.68720092440811,46.61128188253335,36.59794237482326,17.86158356539793,15.285614034432577,15.839707693592477,23.34046566851609,26.48733653976712,15.624701776250774,10.41932384914961,12.001632683823322,18.432890645222585,21.798950993996925,24.52416317325498,24.827435535626392,24.39384136065461,27.22490136622009,24.88267812834306,21.29947104388636,16.32609789820981,13.076710482635049,10.780815009396596,11.061412097647016,13.569012813781438,20.588727359012125,16.018939002735934,14.670436779938765,14.672268646595198,16.55402594037792,15.702224395138996,19.062427304410964,21.939551987296248,28.127539025384856,36.16373497899275,37.60667151099277,41.10945875359606,40.473029697266206,28.967652590587257,29.63274685829584,25.832732131541185,18.46314471244129,14.18396527816361,11.028165270885484,10.993200878667963,15.203414574929212,16.83392903711299,17.248937031780777,18.196943571169427,23.66665902299925,18.89690064969909,18.779743321103844,19.54840459709976,19.70535454993829,18.940382905615305,20.11371470851281,26.31081559795374,25.15016399463177,27.29345954760452,31.656055446795868,30.924887837153065,30.76756931208202,30.646225961313824,29.76567985094146
2017-08-30 20:23:01.000,133.05717307189798,140.27444319054317,143.30194859234595,146.5578462372436,149.26958475469175,154.0408373224975,159.10612606279912,160.3139692350555,163.27807298006246,164.63754278282593,165.2395555403697,164.5827253904192,174.4601625356719,169.8034777643921,159.0672020281097,159.43575251660903,170.43247226496268,163.34446619404864,154.44823408227884,152.19825494613227,155.411515033717,160.00188071795608,153.25843280074312,149.44048371851366,157.31146515441253,161.14121094881622,169.10673105743322,162.27865089594556,154.1988567017713,,,,,,152.1971008489567,157.3772270967402,,165.14277984996127,174.34353186371263,171.97419576357248,168.93048623413617,167.4852864353666,167.4582458513772,169.8372504577569,172.83424572417962,177.74940009513716,,185.6630747475808,204.39528877800663,205.70761455345595,195.26308045796904,,,,,171.70213864580333,174.40129475658617,173.81442095523084,159.9451491803172,169.54185572568315,179.74749271988952,182.7481333583845,191.7410929192322,,,,,,,,187.22829257599807,188.36389197326525,188.7089803065852,186.79524221011977,180.54147829198183,9.65019725410998,10.986026394937262,16.493212081778083,21.35035263437786,24.82474841599421,28.44361892645359,30.750853719081267,29.816180195261563,25.56246838784988,25.594623387319448,24.274476042845084,24.64410908732852,24.12995497395352,25.42126216679413,23.938380846059683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9393326023400133,6.440119408711635,4.697388144510966,9.704596717438625,15.23816728331752,18.51116490874664,18.221185886526843,,,,,,,,,,,,,,
2017-09-03 20:23:05.000,139.99060387524696,141.19175520492632,143.76479338352468,146.65179085342035,150.5120284756451,155.61348270148383,157.22718969141508,159.23810240116214,162.25800992899815,163.56167594893256,164.71778902659503,167.22706600713613,172.59114350983074,169.12441795565584,162.58905573870754,162.369809988705,175.05289503733317,179.6940122418398,163.17015206562925,158.09395796010074,157.99980284819972,155.52845638906885,154.60515905130646,150.85561156873635,158.58716180874868,167.7801546374847,171.94783823123348,180.01596777554784,177.39773894340308,178.94639438991237,183.6824587625929,181.9594541609937,170.6229477451388,173.31855014174926,176.975922552996,175.01299166738497,175.27906983987907,175.5552792853232,175.16121182290178,173.71425415573307,172.92150225752627,174.03603582339264,174.36474135450518,182.47056228404568,185.8256519272132,189.0191977978812,191.68944753315208,192.9881731152361,190.3861047609375,187.04932659388484,189.56274580259145,186.3909525827455,178.30758575642076,179.68267779568788,177.38357854708696,175.37834850763755,180.639296653019,179.8002768058638,172.0109669978999,186.7782983046216,194.1748380524612,197.6182264925442,191.6012215523305,181.37986262177816,171.82101624530785,172.21518027861916,177.81182490371478,180.22701943002025,169.5034185887915,163.94964197251275,170.8661961850024,177.60452233505725,182.76525744573087,189.82278942040745,187.3173685692286,19.285163835756983,5.906549072438101,9.766761507631324,15.685223313109187,22.83249099746681,25.683108265370464,30.02787126325349,30.436534814013108,25.5047866342107,27.56258649353104,28.360806021921803,27.653437789366013,27.99102037658222,28.1961934174129,25.087065567242693,,,,22.88651532159021,28.57472037027461,46.79036145328189,47.95009616328673,46.22806187701177,45.3966360944332,28.90955266985896,25.761592061590747,22.23048890375301,20.379519802961987,26.08447848870017,34.929388540839994,37.937092153072975,24.754628627784182,14.654798977571351,8.551349589554492,8.418639261167602,7.031755698305872,2.410534393146794,,,6.916535015074414,12.105009065676924,15.95527792716224,15.13217319856838,13.499591814146733,13.45994852652122,13.109459286441028,12.925998409848448,13.431981953721062,15.214442288953212,13.707247776450515,17.172644319510777,17.711738077198305,15.980982798679744,17.043886031888995,,,,,,32.06078704507428,26.889719629967978,28.715005577585288,27.04122705454825,20.677446266811952,14.802001858864742,14.533707863595035,17.745944893395915,20.905564165355656,19.60320664532773,19.650662230134014,19.49785125248032,25.277463511453394,28.69433185590154,22.23853398853004,21.688451119507786,18.6557007086158,21.662819707011195,23.18277797965241,26.46071203118713,26.39887564565592,26.36547022173244,29.472588479006426,30.64884670136627,30.93056540259453,32.388434848244216,30.021145752822463
2017-09-03 21:38:22.000,143.33463849161353,,,155.2910360077752,158.14305303990213,160.28619015304255,164.4635095002769,166.5311346454291,165.21696291637264,166.97520039498934,167.93203786216174,166.04772531805293,163.4071213303077,165.87194452430367,161.37725543333516,159.39747810273758,175.20652282588782,170.67284676696872,163.8305184280044,159.64388085883425,160.0457315107485,160.43639889528603,156.7728826196303,155.08500598823235,161.23313100356648,169.4090410007947,177.29936099382337,175.54861710401997,171.39686275157254,178.3320426024293,174.9213156515426,169.03614516818192,172.35826300641864,171.80943029766857,175.26618140962293,172.32005896605244,174.006738037266,176.72199909970269,179.3437805650701,177.55169127978726,170.92849985678163,171.28149515277693,173.84220335531387,176.13514126000376,177.83544908859517,177.53696274844077,188.3409841564665,189.25263563881484,188.17063463811004,183.20824539605053,185.57966830125727,186.73710575600816,178.50987219578877,180.4138453686252,178.01100970900572,175.32607957750187,178.3798139097633,180.05696605546976,169.7754364216896,179.5328180141991,193.0914149331634,196.06850330782007,193.35310690272533,183.7552089825057,174.87861073069354,172.6694734177107,178.50776821669066,180.5215964744905,170.0311937720806,163.31568001958112,166.04023103217926,175.0303246389419,181.0131614475032,183.70234869833848,181.0265470370836,11.413766221269574,7.737100853752189,8.339507990789782,10.298789048876754,21.9071648744065,21.931671580105125,25.655807518115665,27.81101606296585,25.33683015837418,26.890231181513062,27.88760651690072,28.67948017741329,25.556918643834383,23.50047032606456,20.619801724318947,,,,,,45.319598636053655,46.390091074534105,44.66805065503372,43.792626969848975,,29.92466615356913,28.1384103016798,26.29656072568516,29.300879187203968,38.86795883097356,38.7856694857468,,25.53312899293656,23.330716813724663,27.357785155909728,28.179958269825125,26.71344081677854,24.90231257780325,23.809674459702897,23.59912971492235,26.62073743668163,23.562311755367087,17.1652938344205,16.878843771759385,17.894370593943794,18.2459563200212,17.695000353130812,17.569992025928954,16.576868629943323,15.052087239198398,16.755550276314676,18.12039060007169,17.878897809814887,19.82749209337424,22.547060134671803,29.175502826322614,38.99746528840758,39.01590321454795,29.966652496263176,30.183578705865035,23.213223050448683,19.97862280855878,18.68102685887417,14.261980871411314,11.295570963503332,9.489287407158184,11.18163540788568,12.591124938524658,16.060691277906447,19.1045869273138,20.29086258635818,27.22150318385148,27.39459726042094,25.77540027349948,26.422921967458425,19.55551699024836,24.433378382164,27.901247380185463,31.7223040132566,28.39677733108248,28.665824763224595,33.81164387683554,34.34603720663492,33.82711555478426,34.07544520102449,29.19023104965441
2017-09-03 21:38:23.000,142.2056973417446,146.21322491797858,,,157.13710175574008,158.66324092900734,160.67070611701183,161.90086179739708,163.05453118263253,165.00193399054618,165.07946309462372,165.35010535872422,167.31615210386488,165.57016068884678,161.26803182673902,161.40349429602833,173.9306905459984,170.6843181418204,162.63399290423874,158.6820209405049,159.1354551844466,156.41164181024087,155.32598795673746,152.56456615346272,162.24634976461547,165.94117090770803,165.47075892791764,174.8864065527304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04 20:20:54.000,138.655556438423,144.60841901577214,150.41759349375852,155.57970258046785,156.3376515076172,155.41349288057796,163.22901014332132,166.9652327460509,165.81424594558348,169.20341753143165,168.1143040230767,171.46840680884392,179.25049017849162,177.05548036820923,169.69456300946817,168.48078159901686,180.30156490997828,182.94834519905663,173.57799821739732,164.5885603695821,164.6510271935373,161.9211394769001,162.84219866134748,160.05098715454477,169.46664618328882,177.47088339944193,187.8929246578513,183.48519800934383,183.46983103386785,187.18806276033067,179.49916985304654,178.86119023214334,182.13469384398363,180.6284408221638,186.2150011021553,174.46007302710692,177.24568231030332,179.3000513848905,181.7208080065652,182.49596541242704,180.4503679210711,178.09952788448632,179.2944561139285,183.9676566849228,188.50986686788897,192.5140608513172,193.4223951470543,188.6436321229008,188.09340821009903,190.98888920713387,192.60286171111488,190.5064652956717,182.3852119696081,182.65091238821245,181.25890960805845,181.7546073768196,184.4731071238619,176.5190623832009,173.25013626664204,190.2333119020196,193.24784801866105,195.37441619358304,190.70883696132464,180.6870023506619,173.2183586123363,176.05807253687675,180.3618357848828,176.970341746149,167.3745650461815,165.52701393672584,173.28520450928207,180.393085989286,187.20467552411904,188.0189036289076,181.67183461936463,9.206186957121034,8.43609920242829,13.461058264996154,21.96351723003038,27.53248463419224,30.96625953299842,34.78441050942757,34.965402227880965,31.50575240959731,30.345311790619,29.81862500742916,30.78573680353433,30.86316650924148,29.98175429246339,31.64776046676525,31.914707869332883,26.82420878536469,26.53743827953412,31.62495256448668,36.976045138034685,53.92741117282335,55.046575210432174,53.62208950240761,52.71255541717392,45.18622789851936,38.42175299270629,31.93454124940005,32.67341152928167,36.19748468765149,44.47891725191771,45.72312274582398,32.96822038299234,30.07937242667149,30.525263556231906,29.89381361533569,31.964410124481784,32.36989064629339,32.088149762782884,32.81600981633907,31.99358794974608,28.14776141314826,24.163866048317303,19.88433966799176,18.757176201892943,20.33363910244309,20.25738269549377,19.92648613071382,19.83781938462502,19.04784293221312,18.87883168729274,18.305242702731253,19.795874920481022,18.62982812736166,21.63213694892149,25.13767453985601,30.09146802000533,37.3479593324256,39.81409213144558,39.772755800363846,41.12953318790129,30.0105131048052,29.78871583943568,22.8214758341463,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04 20:20:56.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.278234213854645,36.992590042262776,30.244555372315347,29.450341428668704,34.69097602024971,43.92037227316483,46.45530963667138,34.25681635635375,30.18601496003013,28.46949501750335,,,,,,,,,,,,,,,,19.2059463568698,18.50249710603687,20.22111203194485,20.145338127661304,20.78324366390052,25.657477874346583,31.97359470991963,38.17836633485207,40.74971919468148,42.46425581668488,42.45037258267352,35.24206712115711,30.23286452902785,,,,,,,,,,,,,,,,,,,,,,,,
