dates,oahuoahu0029_0001,oahuoahu0029_0002,oahuoahu0029_0003,oahuoahu0029_0004,oahuoahu0029_0005,oahuoahu0029_0006,oahuoahu0029_0007,oahuoahu0029_0008,oahuoahu0029_0009,oahuoahu0029_0010,oahuoahu0029_0011,oahuoahu0029_0012,oahuoahu0029_0013,oahuoahu0029_0014,oahuoahu0029_0015,oahuoahu0029_0016,oahuoahu0029_0017,oahuoahu0029_0018,oahuoahu0029_0019,oahuoahu0029_0020,oahuoahu0029_0021,oahuoahu0029_0022,oahuoahu0029_0023,oahuoahu0029_0024,oahuoahu0029_0025,oahuoahu0029_0026,oahuoahu0029_0027,oahuoahu0029_0028,oahuoahu0029_0029,oahuoahu0029_0030,oahuoahu0029_0031,oahuoahu0029_0032,oahuoahu0029_0033,oahuoahu0029_0034,oahuoahu0029_0035,oahuoahu0029_0036,oahuoahu0029_0037,oahuoahu0029_0038,oahuoahu0029_0039,oahuoahu0029_0040,oahuoahu0029_0041,oahuoahu0029_0042,oahuoahu0029_0043,oahuoahu0029_0044,oahuoahu0029_0045,oahuoahu0029_0046,oahuoahu0029_0047,oahuoahu0029_0048,oahuoahu0029_0049,oahuoahu0029_0050,oahuoahu0029_0051,oahuoahu0029_0052,oahuoahu0029_0053,oahuoahu0029_0054,oahuoahu0029_0055,oahuoahu0029_0056,oahuoahu0029_0057,oahuoahu0029_0058,oahuoahu0029_0059,oahuoahu0029_0060,oahuoahu0029_0061,oahuoahu0029_0062,oahuoahu0029_0063,oahuoahu0029_0064,oahuoahu0029_0065,oahuoahu0029_0066,oahuoahu0029_0067,oahuoahu0029_0068,oahuoahu0029_0069,oahuoahu0029_0070,oahuoahu0029_0071,oahuoahu0029_0072,oahuoahu0029_0073,oahuoahu0029_0074,oahuoahu0029_0075,oahuoahu0029_0076,oahuoahu0029_0077,oahuoahu0029_0078,oahuoahu0029_0079,oahuoahu0029_0080,oahuoahu0029_0081,oahuoahu0029_0082,oahuoahu0029_0083,oahuoahu0029_0084,oahuoahu0029_0085,oahuoahu0029_0086,oahuoahu0029_0087,oahuoahu0029_0088,oahuoahu0029_0089,oahuoahu0029_0090,oahuoahu0029_0091,oahuoahu0029_0092,oahuoahu0029_0093,oahuoahu0029_0094,oahuoahu0029_0095,oahuoahu0029_0096,oahuoahu0029_0097,oahuoahu0029_0098,oahuoahu0029_0099,oahuoahu0029_0100,oahuoahu0029_0101,oahuoahu0029_0102,oahuoahu0029_0103,oahuoahu0029_0104,oahuoahu0029_0105,oahuoahu0029_0106,oahuoahu0029_0107,oahuoahu0029_0108,oahuoahu0029_0109,oahuoahu0029_0110,oahuoahu0029_0111,oahuoahu0029_0112,oahuoahu0029_0113,oahuoahu0029_0114,oahuoahu0029_0115,oahuoahu0029_0116,oahuoahu0029_0117,oahuoahu0029_0118,oahuoahu0029_0119,oahuoahu0029_0120,oahuoahu0029_0121,oahuoahu0029_0122,oahuoahu0029_0123,oahuoahu0029_0124,oahuoahu0029_0125,oahuoahu0029_0126,oahuoahu0029_0127,oahuoahu0029_0128,oahuoahu0029_0129,oahuoahu0029_0130,oahuoahu0029_0131,oahuoahu0029_0132,oahuoahu0029_0133,oahuoahu0029_0134,oahuoahu0029_0135,oahuoahu0029_0136,oahuoahu0029_0137,oahuoahu0029_0138,oahuoahu0029_0139,oahuoahu0029_0140,oahuoahu0029_0141,oahuoahu0029_0142,oahuoahu0029_0143,oahuoahu0029_0144,oahuoahu0029_0145,oahuoahu0029_0146,oahuoahu0029_0147,oahuoahu0029_0148
2018-06-20 20:57:13.000,1.2435427569249211,0.900182027755796,2.436593554994941,1.358103531975074,0.6715749044525517,1.1971748009748766,,0.5428424831517069,3.5909101312524685,3.2114139453160373,8.814949334681184,9.96433659268926,10.679707071086018,9.272841714624333,9.741879363500429,8.07579899440291,5.184680163092297,5.393534118920704,8.553579614496313,10.294539995490322,11.490590276981958,14.939834344253589,21.25233100920257,29.60842776778007,19.188726268435705,15.073049203562466,13.49067819735296,13.278543647992043,16.43368441244811,22.53362927909923,21.50171082734733,21.919988941010768,22.55667448094984,20.73083775427279,18.14818603057568,20.4217749302038,22.09919432753248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-29 20:56:25.000,6.634242499066232,7.533851417998017,6.599892671584064,6.549876833138411,5.767930873875163,8.689402805166209,3.246955897458845,3.9101729252484656,2.8793964078794705,3.148015148273859,13.420954082825984,14.61569725765199,15.904684856596491,14.757890979338764,14.636900472252924,11.05265089612082,8.315921458348905,10.4089552823538,13.957586841086568,15.93062230971496,17.884240708992735,21.080514624959065,35.48278030775641,40.81161904410182,27.466907536499733,19.69028090985392,17.14656884598326,17.714133547744495,20.54969155344135,28.00037169420323,27.7309969847338,26.63516134747067,29.44956675040904,26.24580039017473,21.296740725052903,21.194742378885827,22.467612980052444,19.117965915649755,22.118579559238995,22.437650752921986,27.020502744260945,31.078240971700644,20.585748328161827,21.567998593165555,22.36219523499208,26.038448080803185,29.691370400711705,31.70508778697974,24.01683041409281,23.1243869855784,18.354944722970963,12.861950746876268,10.295919187121948,10.505078371131056,11.57438086859896,17.94566635547885,18.221939520470023,18.10852897150601,16.930902268743864,16.409354027641584,15.966310740511778,16.089060137594586,17.63423107709776,18.72788052394307,18.518587760899948,16.73495925753447,18.123679367685703,16.98749809372707,15.062951320391027,11.51556086363628,10.530241106073928,12.031036617559176,13.087193376571236,10.366460054608384,4.804418064522492,1.38354972028641,0.9417747323082032,9.39275352127394,9.398052101648052,7.856337967248953,1.2725800697840963,3.021465882104793,5.2761653172956455,8.203153478414622,10.271732167749054,14.600225462847911,15.335786565525558,11.842041404658476,8.91933879274086,8.810470068413116,10.724725075555773,11.329215595115938,12.332600646800875,14.57323023203499,16.931312513298153,18.8337260529541,20.77454698953556,21.821683944562345,22.173384601532668,22.812857558314303,24.559363555369,26.450820244040848,23.940719283160107,21.809431830187386,22.40241043123703,24.47596145781629,26.343350948110647,24.576321398508007,24.13801133644692,24.493790555602843,25.62655400724704,26.813213942698034,34.10601015852333,40.29036878021174,43.4321815857024,46.67685226960222,47.86597107897271,47.96914559702051,62.89997542676654,54.72636580835304,36.1742841741497,34.181901525068874,32.40962764559242,30.704514531754235,28.49198832841099,28.55420625360793,27.11612274931032,25.91062822223752,22.84143830275808,22.888731997361617,25.12289079789053,18.536473682355656,14.74076280980263,21.07620784748345,21.958688311256,25.18315704551368,29.672106020775985,30.704011084312675,30.29474193651108,24.82697602991453,19.6595651954809,18.302241897195515,12.19913140191082,15.63651488510739,13.713844245521395,15.588885063650208,17.352939847548527,20.182266570178307
2018-07-05 20:35:48.000,0.7006645950423915,1.697561743076615,0.5659663689517489,,,-0.1801106862171091,,,,1.257858824518584,4.005858380420606,6.359574429913421,6.9038993723862685,5.329946663061932,5.897499111090543,2.280836430309065,-0.2051274831129102,-0.1662231494498743,2.9746516276874373,5.782864778798883,9.025787146436953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-16 20:33:32.000,1.6841201317724597,1.824754591974994,1.903910604025949,-0.881101094537295,-1.1262358246096118,2.302439196449785,-1.9065017365204169,,-1.9962897453716688,0.6810408717687055,7.839025356417423,8.9727937781339,9.964026198572672,8.219275255421763,8.641041550506408,6.482615029330457,4.15995213451483,4.664760490614512,8.915277556313217,11.12321310627456,14.00972200326336,20.77891558088428,33.26444520784297,49.256352464307525,31.96049654439476,22.92244483099037,20.637763301190624,16.036668590155454,18.13925814079672,25.091431785040097,23.21326990327076,23.441474105096475,27.088913327656133,24.690537762113795,21.20313448416854,23.15680216712935,25.48641040397655,21.821507853214737,24.36086350362085,25.06868903843665,29.59040480028368,32.723378810583824,22.077098718334213,23.50652695645778,24.219580426621544,25.540292189350744,27.83379821880818,30.9419781851264,23.97128853541812,21.9977999645316,17.517107142244075,12.661659828795036,11.379562002348171,12.604774159292738,14.388553124675193,16.07569736796918,15.52115368262145,15.161930244749758,14.046422334480862,13.333217164139178,13.892383060931923,14.796639518679012,15.85700309404464,16.484690800980093,15.8600741382425,15.406430066455464,17.126767419957254,14.47891984921699,13.395009560536348,10.22823542850029,10.439227648178088,12.51302358516548,13.182155021568084,9.21915447525948,5.104448221607941,1.7430982767597314,0.7088885938034171,6.223958383317562,6.566138690787149,6.061318636599102,-0.7026618355012677,0.9191365171914708,3.889643540610673,5.617523979124592,7.535000986910633,12.986926653393557,14.403600552399167,10.192493123333762,6.515340300057828,7.366072696309072,10.179336954714032,11.019395710853964,10.36119177179428,10.816919001584036,12.826216717096663,15.344621293506368,17.455836732772426,18.045528820396218,16.98777803182886,17.02940023879871,19.711158136101904,21.76935459756409,22.276916519101,21.499871728805378,21.05451608739628,23.356137633241325,24.99397372398528,22.16693258056125,21.61769559513241,22.683227724283864,24.772100108994213,26.50255139890384,31.2901539530943,41.18438441168823,49.97626280673536,,,,,,,,46.42302323438267,42.21262124414319,43.79522826908858,48.66171379191405,40.61604953161739,37.19396792254638,34.595589794718066,36.94286777057735,39.60463878479709,,,,,,,,,,,,,,,,,
2018-07-16 20:33:33.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.72963178735828,20.28704918210663,20.73061976960213,23.52902826637472,23.678086824390903,21.419317873723685,20.153262291396253,20.46986487103439,21.50326839241921,21.674140078907264,24.373068337929965,32.12430026885335,35.60275529774552,43.2805015509052,52.7708007099982,,,,,47.24969977214249,36.84116176640946,28.503223508722986,24.712374777758804,32.47701861718194,31.189681193327257,27.63017555460148,,,,,,,,,,,,,,,,,,,,
2018-07-16 20:53:39.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.744355219989057,26.522594661532825,28.77195229819924,26.72322283897444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-16 20:53:40.000,6.946835378365498,7.371971709066647,4.698942744106698,4.073673745521913,2.858695394095596,5.265433107697174,1.9212863134205325,1.779950483251718,3.0715017895293,3.9567374087117457,11.372170084990197,12.75954736089338,14.090369167995116,12.824096820918328,13.62829496710392,14.001676225622004,12.31329801857565,11.82609132976022,12.71839566327694,14.596319254480946,18.997507269665626,22.993092588146595,36.093271873076525,49.83955839838219,31.3186032114576,21.411684904489253,20.09622810112641,20.97750692705039,23.981885888552902,31.077074347327624,28.455060933478496,27.538331123091588,29.46607027622271,28.314057279494843,26.415801764345368,27.95921517247045,29.2991205103754,25.327399410964777,27.48726816898253,27.823815570515578,32.18862620325018,35.1598988749859,24.02341860902925,24.620815799804948,23.8365036745003,25.401701146442104,28.85290013865587,31.92780718798248,26.15872721564597,24.412840827158696,18.82915383183685,13.695964902867887,11.098129275322464,11.99340638171162,15.081427008874575,20.57190898600717,18.90157379587226,19.027246896512253,17.672155351366026,16.884230296483686,17.54708635515969,18.28168772559616,19.209446910709005,20.008881885597447,19.95003912608864,19.31751534547175,21.17215776575864,20.1352399532392,18.449441924363377,15.424327558904636,14.82734635963212,16.874182556378344,17.742296234626476,14.033748841289988,7.157076305759515,3.845233556030462,4.048810701608593,11.54265996964919,12.324433707164433,11.291393237811048,3.8383354422708855,5.316412748953936,8.611158046666489,11.503331317697503,13.555287362775736,18.640737892709627,18.856457235330875,13.407648082540597,10.348669713898758,11.421661266359152,12.644410466337462,13.359303557266394,13.65770582924145,14.740167639911014,17.016739148306826,19.48839117871988,21.49024918422016,21.82737738089545,19.70488454804845,21.319570011200547,24.59065119475533,26.52776793437609,26.15161950005403,24.681150395359904,25.534744197084187,27.881133110322786,29.539544769328383,27.239062339763848,25.930934604468423,24.96530398685038,24.63859794358485,24.81093551822803,25.79155634832528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-11 20:32:13.000,,,,,,,,12.89445648307304,,,,12.002996271721848,13.641448849706794,9.416224122911922,7.168465470646574,2.5868691076648407,-0.6918797291795179,-0.9831758029155752,3.0196167973984096,6.470172186952652,9.407080708875831,13.744049327935116,36.40556713617622,46.03936193916439,32.221853980453865,32.643850935418584,14.91002295289255,18.32333782477947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-14 20:49:29.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.44138919895686,9.185398294217276,10.30120479165653,12.05350376029918,16.91342713890648,17.797931561739304,13.578897437600745,11.01143017016572,12.877944929303949,12.933065595933158,12.933736810982944,10.68323759444948,12.68504322477958,17.103096521959532,19.07097559180104,19.718400398228795,19.72137367962905,19.4057271391376,20.00681360366612,22.560274346344453,24.79685723539644,25.712571246376392,24.38267842275053,25.10349788816949,31.93000143048599,34.170891611516566,24.73833862119897,20.783747227728508,18.735366179093784,20.75611601715056,19.84307196998574,20.308578674871065,21.972569620335488,26.340505305209195,39.00849797412014,40.62106929291024,53.92506985406875,,58.79317673505604,42.21146763158865,29.56103546271077,32.122184366862854,30.39204185536952,29.65578174185574,29.77661405881394,38.29295317524248,41.224485922574026,40.33070795025623,18.54794680318765,25.67621088886777,17.721337205564993,15.752474402307037,23.627828367737266,18.98875080583723,21.410915817722287,29.926869667875977,31.7073506881456,29.08898292449088,,15.604962934981511,8.886631732166373,-0.567803572144918,2.9973663883347883,-1.192533960478123,-0.5122675739686833,0.2430549958605923,1.2446308897508644
2018-08-14 20:49:30.000,-0.5323940392066286,-0.1412066044301574,2.7751763306188213,-0.3255669628985067,-1.2969296855728905,0.3116710828383553,-0.2502890434086839,-0.1543136535638416,0.5114851371760869,2.350421170412252,9.211826383639234,9.894346803049178,11.87679424680195,11.556197392293802,12.701105212206487,10.593691098328147,9.169271978109425,9.571016978376216,10.264409074949883,11.940540930891313,13.821133068718936,18.87429165966471,33.49699226269785,43.15505537348431,25.674863315292143,17.14243973893598,14.707333818515531,14.010841876796404,15.571277071395858,22.34892071501172,21.61143083257823,21.394690633119804,23.03449871267553,19.07968725732247,16.149282163353327,18.289766932216253,20.168402216921148,16.06966594343017,19.110608938758745,19.568394865997547,23.89618329627822,27.87451802594752,17.288888303296883,17.099310445660485,16.32385831467167,18.198898594941745,21.694870771780387,23.468122409161992,15.507587408398392,12.232283840313682,7.547561591769957,4.000607913864659,2.811088105360599,3.569806597235152,6.489563420292349,11.558240258333669,11.911533235095524,13.203658583708052,10.71845914026482,9.740864887739468,10.01126377909463,11.445455837811064,13.95601160592238,14.745420486810923,13.852067006267106,13.090112293663076,15.042969574597077,14.121482056978746,12.607672140700531,9.782169224672945,10.194661013445812,11.363615771721326,11.646889518460618,8.993950626119368,4.089082963666995,1.4375950745367687,1.4572976873101915,7.23833670702558,7.47434517939409,7.135535580629968,1.7246762093421202,4.030770851067686,6.721243534190368,9.16577064209817,10.584896848572408,14.816105408851278,14.832577511035034,10.961438778908846,9.125894765555442,8.440043431816902,9.683694407378104,9.497217768279484,8.611361019490118,9.244869207239155,12.065565721799311,15.256900887109929,17.210703471770678,15.399865344963878,15.474313928215803,16.059453470090684,18.43911861058653,20.904410446197723,21.50916636245136,19.540420092550832,21.16862070104783,24.498483203076542,24.15571964825428,20.362211367275712,18.507739773512647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-16 20:36:21.000,,,,,,,,,,,,,,,,,,,,,,,,,,12.281948007547294,12.28396339054145,12.510899691480269,14.235794932861165,20.0241920163415,16.944095423451405,19.107325966872345,21.467001465894075,17.85653705053187,15.733959467915174,18.43583211568258,20.27135788323224,15.871018461666186,18.020906660630583,20.00643920810869,24.30208989615464,27.48280555688708,16.77098253020508,16.42236207633791,14.320959632346996,15.471933343690978,18.49949184005045,20.42482684052313,12.406120568257856,10.886797274034205,7.890997194483199,4.983349487580207,2.86934460177201,3.090540369452406,5.73141987252911,9.129362398453186,10.13737265123356,11.034437494782738,9.663142092539378,8.835581028432562,9.30345304190716,9.878577609787568,12.896857612140478,14.851751316157472,14.487281888456565,12.928935851426916,13.947678820974984,13.316264858342477,12.931081856538784,10.041953220260032,9.596098426620872,10.84529361664242,10.457250320729358,6.83550280986896,2.31346994084306,,,5.039630037542984,4.4791467981687605,4.064240954549969,,0.3613010465519,1.052516545203164,3.767438511358887,6.4586187950285,10.698172924343558,12.031449199132553,8.245078142075046,5.276631882000404,5.709992658510396,7.212010340009723,7.44303212235697,7.969578239111908,9.72505359760618,11.659809032301633,13.48252110738346,15.040124375379378,15.19165538608457,15.065617811877896,14.981907227112362,16.645564841840528,18.98040872623505,18.123323447641805,16.855806033993304,16.8362639467212,18.064013319876164,20.060596777320622,18.94210621403103,16.89256704602876,15.44447478362262,15.434022333940122,15.49301215844002,15.3414801235345,15.031603073032274,13.171921225531577,12.785513796152598,10.50624313608517,15.807633356775792,36.03528851285577,42.03301568380682,19.93413522672628,21.45021719460728,29.829130081704644,40.89821955585818,42.11655918443729,35.158342394379545,26.53763297435462,22.962345977059687,18.9001836204935,16.484109958399753,17.37791902375486,12.312474051293124,9.643523097745296,15.96001378096815,16.969462496260274,20.60708338336759,22.872042271448844,22.703735529127503,19.781580299790004,12.728207075152785,9.933077933423998,11.023907614595876,6.085220291890729,10.164954592242314,7.899649748655984,9.541333947248662,11.609707462926846,19.34175290677052
2018-08-17 20:36:41.000,2.524782232558789,4.2218824783859175,2.816743908501696,0.995724947659016,,2.482020193994245,,,2.1710361773324456,2.301106078815148,7.665054850173707,7.5438915153869,10.237558627180762,9.68348216169152,10.042233341077798,8.189964445288192,7.246892788427027,6.69876133100524,7.527310755855094,7.44789173222844,8.53132052348674,12.11734734546178,20.22454513623532,33.01910409410782,19.70235587148981,13.605826943462915,10.922136288926296,10.187747708332394,13.008722193441017,20.5541963759556,21.81544225082736,22.44995798807758,24.2182238120893,20.17325220096904,16.427916120542537,17.780900629445377,16.221503570172306,10.843542016471629,16.122738743215663,18.1290166424405,22.37019714491725,26.26001551900515,15.226906300246926,15.309646172749636,13.73659745358487,15.691203069711584,20.612577002583222,21.50511208081992,12.496508591605156,9.93155285763932,6.591989081150819,6.749536091063565,4.064170762190207,4.029397512759767,6.4305684152361735,12.710124574797003,12.613126961768412,13.709040409299986,11.675071227579688,10.35593903500714,11.118791114258125,14.038810764488543,16.287966088415427,18.473746687049896,16.97675548126989,15.315932998722424,16.391273250608865,14.232180228348003,12.309917781567306,9.264939974711444,8.93533035197663,9.817281888334708,9.872447866818758,8.281483670659131,3.084124601065829,,,7.53814147397525,8.066472093286789,7.965981860134192,2.0578152576536,2.813893326279837,4.52645822639429,6.404113848103772,8.787220002946823,14.161048269383397,14.522310195919305,10.491542404605608,8.40730527291902,9.312051467919847,10.752328960122394,10.821229759459044,11.29202115990106,12.955679516305707,14.528324081769323,14.963854649606018,15.784119935588,16.725654146842157,17.427563005861074,18.182039851797384,20.534090189591804,22.98003441595443,21.10977859722857,19.12933303805245,20.23646186101872,23.332310514985405,25.49476154474612,22.658663533568514,22.295755040644096,22.508125298922515,23.32670900414056,22.712487394647525,22.622676245550995,23.025957984524755,21.21527824209232,20.230824654876045,20.14808210040427,21.919747856355443,32.27515108468216,34.99373915972433,21.628543173663896,19.624536489344525,22.20958526936197,20.175479977685523,17.043123414852047,18.06037665471154,17.965932784331397,16.603627814194425,15.205838282821986,17.36388272666533,18.31982476229256,9.516260840711894,11.902000543537907,20.73299651818597,22.49732111243255,26.001366238215525,27.458546214457108,26.98209822610467,24.436601700371952,16.680398999455026,14.344939843874988,14.971911260483628,9.000099009294145,13.422330688985635,12.728962186398553,13.172456647983472,13.900943492896513,20.073088500934805
2018-08-30 20:47:12.000,3.2049880787277,3.329502448405024,3.5532005475606274,0.1493625797773099,,0.0290770375534866,,,-0.792680625249876,-0.4193707928480827,4.684375464737596,7.031716708808474,10.261983517801914,9.359054049490238,10.031202308451984,9.906130848169818,7.405168365177396,7.455309974308711,9.68045834008843,11.966654857646391,15.383386518831411,19.117419870232364,29.57443904647654,52.660029421626525,27.40818957191605,18.36331950964612,16.235520361327485,16.900369423401607,19.651424431934963,25.463988949331405,24.98470501169452,23.95156488190353,23.96321996062524,21.693730183158173,18.684833668483527,18.647342435320503,19.472636493651898,15.868660895851203,19.77054178699161,20.97293071422745,26.536371044197963,30.74556841474506,20.71063430083745,22.02077420672305,22.772081151758588,24.03974105573412,26.289692179022936,27.649129137380385,18.148634382095725,15.446787292179314,11.294667019687196,9.18773881598231,6.4885537977619725,9.459090175007926,13.040833032168434,17.383835103582715,16.879445197489865,15.53554250194635,13.691488071097774,13.075563676170187,12.598379862236127,12.647501989402487,14.602446205189652,16.92523681064257,15.98906096767323,14.68840279347654,16.745284623245446,14.996799608180076,13.92516612760146,11.059302677857582,11.309497087565171,12.466986350960603,13.420301685400894,10.677785695276295,5.761494166196232,,,,,,,,,12.567983435766472,13.371479727145967,17.946360649488234,18.09515192940852,12.87515183920826,11.322659795550011,11.927587898790934,13.258965898812804,14.035963995886554,14.3041961297323,16.478717334137272,18.18682489504908,24.33242624315185,26.76026703954432,23.78849935044117,21.705877147400663,21.30432790247352,21.80764971414529,23.340066150137257,21.62919213752057,20.90269760432021,21.027683268289536,23.663668769960108,26.131405104931154,23.550432970867767,21.48505695435713,20.173435459234568,20.80541595370297,20.856372414620232,21.156864537393627,20.81507317620688,18.13148841360617,19.81993589735444,22.883517478683867,31.85049802056374,55.87493146261547,49.26014531748093,26.674826186205514,25.576985420177028,25.498915757534206,25.059550715840142,24.67728312041889,24.93466142797412,25.795916660737063,23.846908817331805,21.946933247684523,21.6264322944808,25.965134200448286,21.62813185561344,20.44019712639073,27.00693969864861,29.628838931065744,32.06048432869797,35.344068681585455,36.04041479317152,33.58504940349277,27.862758951004643,25.58762432971145,25.05459977039753,19.48085772791877,22.13970736012101,21.91948472370093,24.12474908621472,25.96503666311566,31.832921489752025
2018-09-17 20:44:11.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.269017813274472,11.483896443349938,4.4697542120046805,4.788785188422383,2.307399563926798,7.169427572960323,2.488598557391219,4.132886771622082,7.214391670789576,14.136645942775344,13.421596582245211,13.060081960746723,11.642470988213008,11.01488613702594,11.505635322088777,12.07832768108179,13.090126034274618,15.265253806529454,14.55706217773797,13.399413390113342,15.790781508505114,15.718416937189554,13.392922631643591,10.219793036222375,10.81193428362468,13.707644293976044,14.95148213460934,12.79013845825952,7.725195696273491,3.5358890365652007,3.365350734088848,11.528534390430428,12.175225273940333,10.00662921983494,3.853106066874316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-19 20:37:13.000,,3.5005944181491406,,,,2.720021609094185,,,2.9633545822356337,3.0628899493243003,6.219165475987161,7.633247171982747,9.01348599229764,9.033817696996037,10.092590040861303,6.637344841538358,4.537767850903217,6.3791393033500805,9.726360592805529,11.866916250258631,15.165481899780016,,,,,,,,,,,,,,,21.001385467878,15.734405164004142,12.23129945904273,14.88406262047644,10.228656373766007,26.39533442630833,45.56584909078778,31.303212959879723,,,,,,,36.15324383318644,10.114786002410389,7.251459336251249,7.04705688022363,6.526346456935888,8.895766617520211,8.817863627070587,8.730817440964158,11.49863120283818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-19 20:37:14.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.9468499150059,12.623945087850142,,,,3.690689417744016,8.122567600293559,3.507300098948947,4.787575096427132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.709844156647307,19.26955626705444,24.03700673911076,39.9611188418337,46.94540750867346,45.76664524624261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-02 20:38:38.000,2.59104000843196,3.295263469182565,3.2954850023598525,,,,,,,,7.111072214197781,7.709700447271116,8.736822399605547,7.697242258281896,8.065961358193833,5.87168022347038,3.4049104008144915,3.418596139351536,5.550999382198086,8.294803842691625,11.158662028895586,14.46806390168112,17.73600760097145,24.8938379409322,16.1627000232155,11.251044958504316,9.115761628241454,8.309459012692141,10.30113314474423,18.3267181025808,18.006046441744267,17.70271069598165,19.14815793082141,15.35126317903586,12.221222164211143,13.639239900074264,15.146081242924268,13.5434406547806,15.045130109740684,14.07745666230251,19.9425678296696,24.203097387037552,13.45877734550663,14.459960636064537,14.087972006682431,16.37554664985016,20.07275704273424,21.694680757926925,13.686693213654104,10.853764207324256,8.552941397694225,7.896253416461812,3.957849957442514,2.543996913139315,5.510823923519881,12.53164988135716,11.797422906242137,13.128071755157748,12.056155604845353,11.022987681659467,11.22543322699434,12.53311969278482,13.174281832125876,15.036764346955769,14.342196278300491,13.51050235804341,15.671477507541343,15.007302026181284,13.811961438530052,10.75603588278147,10.00933114067658,10.63722620512542,10.538253730871736,9.22521365695684,4.632809888653681,,,5.438029343535695,6.949122638286914,6.541838488605713,2.593967193414719,3.3426327176429944,4.285837298711526,7.070959079327169,9.352896884195754,13.638439809480788,14.156175944762737,10.416573837445732,9.227533357236393,11.088566089853495,11.554248737716666,11.40314289861756,12.516569139976744,14.112630034014073,14.869969021756312,15.844388176930009,17.56774697708693,17.10950682502737,16.436591182151904,17.515644424026654,20.22146347344145,22.35605401699121,20.663151037840173,19.2055017044105,20.426811505335905,23.1217109130065,24.466968905627667,21.81345635882436,20.71461829003063,21.57117593841968,22.54528775689221,21.139125413069465,21.52144045203065,22.222812914819546,21.91121917008165,22.62744994617089,23.16976137150933,27.527408073395712,27.99003413331587,24.5349431886236,15.567801824858494,18.440550855821648,21.56621197790125,21.787284529142745,20.63373048736971,21.910259742317383,20.61275406643308,19.633641009148697,17.399430315781096,18.298374825360835,21.73754974328329,16.348281233182586,13.361182798320376,20.29994837312729,21.156924642552383,24.06676331906973,25.427286006106133,25.45247375117689,23.569540739518352,17.01525362062189,14.860404630291738,14.174508474865917,7.84311643048413,11.535401663811232,8.075665915341828,10.759653424811214,12.00155771224596,16.572665814397144
