dates,oahuoahu0023_0001,oahuoahu0023_0002,oahuoahu0023_0003,oahuoahu0023_0004,oahuoahu0023_0005,oahuoahu0023_0006,oahuoahu0023_0007,oahuoahu0023_0008,oahuoahu0023_0009,oahuoahu0023_0010,oahuoahu0023_0011,oahuoahu0023_0012,oahuoahu0023_0013,oahuoahu0023_0014,oahuoahu0023_0015,oahuoahu0023_0016,oahuoahu0023_0017,oahuoahu0023_0018,oahuoahu0023_0019,oahuoahu0023_0020,oahuoahu0023_0021,oahuoahu0023_0022,oahuoahu0023_0023,oahuoahu0023_0024,oahuoahu0023_0025,oahuoahu0023_0026,oahuoahu0023_0027,oahuoahu0023_0028,oahuoahu0023_0029,oahuoahu0023_0030,oahuoahu0023_0031,oahuoahu0023_0032,oahuoahu0023_0033,oahuoahu0023_0034,oahuoahu0023_0035,oahuoahu0023_0036,oahuoahu0023_0037,oahuoahu0023_0038,oahuoahu0023_0039,oahuoahu0023_0040,oahuoahu0023_0041,oahuoahu0023_0042,oahuoahu0023_0043,oahuoahu0023_0044,oahuoahu0023_0045,oahuoahu0023_0046,oahuoahu0023_0047,oahuoahu0023_0048,oahuoahu0023_0049,oahuoahu0023_0050,oahuoahu0023_0051,oahuoahu0023_0052,oahuoahu0023_0053,oahuoahu0023_0054,oahuoahu0023_0055,oahuoahu0023_0056,oahuoahu0023_0057,oahuoahu0023_0058,oahuoahu0023_0059,oahuoahu0023_0060,oahuoahu0023_0061,oahuoahu0023_0062,oahuoahu0023_0063,oahuoahu0023_0064,oahuoahu0023_0065
2017-07-08 20:20:07.000,33.45484332530694,21.663443458705032,16.274408761703604,17.711909337670363,16.004757316995168,15.526181533839283,15.652831023070332,10.937694590277005,11.309226377586638,9.853713885350514,9.012326238343512,10.569331585857578,13.505586688576274,14.753306954902746,15.028990378277449,13.614387393415896,12.039608228194442,14.559043781742169,16.17662758731029,20.940188739781348,24.859052612402124,19.860749935948853,12.495130830390844,13.228508580128173,19.922289408909933,23.53603548068949,29.71206841095053,20.825550108097104,14.318499540629508,12.95437755414696,13.688329962664302,16.023011428821295,17.124317170987055,19.232827275718307,23.5017177986156,25.73427445819493,21.79163767190471,17.69423950478244,15.930724393092628,15.366818266727853,11.901642939161317,12.5424181807225,11.088427431207178,7.254197807183942,8.279165680114605,8.31531446655429,5.88155685436147,7.626360066424207,9.386230489983436,8.295725800890448,8.07873278740879,5.088299905168379,4.093950031013632,9.145507035525489,16.348235650013912,19.666217190897875,18.30101501543108,14.031386744313576,12.462915257693208,11.35388428360865,11.36862895910633,12.454091648336828,11.691570893409986,11.901017584573474,26.2422072428749
2017-07-10 19:09:44.000,42.64700650179658,32.85660268556716,19.40188378920088,18.05938918520392,17.547267595636082,14.865633492480402,16.28207997960387,13.829248836813768,20.30991331799546,14.791594869351504,11.429728935689354,11.70890540013832,14.804421536209578,17.667144053525806,26.20312623234697,15.177949035556884,13.825039999578852,17.985929847098074,22.89804974442691,26.97896537670133,23.673812230286337,22.94427363823778,16.452352263216962,17.09353015513805,21.20735684833909,28.353395489168115,34.49753709427116,27.515000028868503,19.61894610942999,19.7226028777581,21.115810330859368,21.75794901796522,24.73996521800088,28.329125816924527,31.6821588399018,34.859034012743486,30.691400694711,28.240459576515203,25.169562511651435,25.20436719148614,23.24082950089948,21.52738774610002,19.47331707945328,12.7844643385844,12.758980780733262,14.069436474953786,10.696968968411031,14.56639125355616,18.758563646174952,12.085471373833458,10.30396191864677,11.828465467577985,7.045247921515204,14.69961989077978,26.12720236000777,24.183681910536745,18.774599105735565,15.676060283248445,13.71611397137714,12.187767567091774,10.1045311816985,11.403266433987428,12.443292039872762,9.923804871585496,26.590581786710423
2017-07-10 20:21:52.000,37.33804253915631,47.82780713885772,27.475933365875026,,26.380965993921503,20.51852693710428,22.86481417043214,20.056536543979924,28.957247478177223,29.837295480931257,7.773935179718576,9.626840060454944,13.158576649253416,19.976221495878573,37.74686716544452,,23.446670469350995,19.293018604562885,33.701093777353464,44.31177338381792,,,,,,,,,,,,,,,,,,,,,,,,,18.92311649295004,21.77279165953549,9.704581207282514,12.939227931129327,33.41340763215711,9.327723754456027,9.949927475279784,18.007978528200344,5.825656332911375,14.669851778603476,34.707103079754745,27.259965042519674,18.52240181605924,15.070258567686626,12.979645157350689,11.483586254490444,8.928199996518407,11.012445890608811,10.293844340970226,11.234318147887816,33.18308004317885
2017-07-14 20:25:47.000,40.9248582088289,30.0758512246786,19.95604202224781,19.8130828136886,20.488699849492903,17.787332792016215,16.666015972186678,13.112456305443816,14.675289991801485,13.431474130325206,11.612340635283465,10.725663708236045,13.803858236606375,15.683921607662043,16.0556903526694,15.15459987718417,16.936100659159834,15.854864258441165,18.069734704202176,24.49202538657559,25.86012922479607,25.68568711113884,19.46265802058042,17.436819427760632,20.771198907414835,27.766381933276605,31.318280618747245,23.70726549031877,18.05150335780157,16.808106625968847,18.74025933456472,20.93939118036083,22.93323101680589,25.288813153452864,26.91311906127453,30.358667930553366,27.23102628046697,25.883662759197897,23.45377581308074,15.471732972602457,12.77353227775474,14.466450250857209,13.235125672728598,9.42225173058123,9.052613557709062,10.713962316353202,7.475654024328971,8.832099338489545,11.663222435988388,9.765006461159963,9.560548403616336,8.062383311268038,5.644008024585091,13.306786683965065,16.426735097826878,20.93187793894372,19.818695061159502,14.778172341893724,14.401410309881754,13.089813284420927,11.421762982694329,13.43536424017249,11.707910190240936,11.053610372486034,28.015359835872783
2017-07-30 20:19:51.000,44.05275520352213,35.018407564912565,26.08993195073647,26.02766622343504,25.07789086474025,23.715918338639632,25.192664172097302,19.552168281284967,18.21142957651304,19.173742489596645,21.103353428247352,21.69256212228673,24.794542230911222,24.89443368926405,28.36966557331292,30.436309041550462,25.225426074207103,23.00480942230963,23.87863369023772,25.62912736969853,29.28929338099641,24.702796274887703,28.62862733273422,23.47254712518404,28.142428097830503,36.55058708204548,41.93995061229885,32.226108603524395,24.09801628927641,21.76957603956544,21.59505212086805,23.747588239284404,24.95972736290212,28.09454436853697,29.92663460382288,33.605493608725645,28.25706756294275,23.86238339743414,19.56489150311961,18.54283079379155,18.873753306794708,16.08885637773546,23.325475120340847,4.551789103153997,4.904794250758057,7.982985791423045,5.09367532048374,7.599681702013159,8.295443749088772,10.017162764527654,8.285014522426675,6.889984028345126,7.107349794662216,13.049749888012911,15.654929596492645,18.491734749692537,21.03235496707496,18.94364679775415,18.33028740774975,16.73055733994085,15.220371766021596,17.616849689164187,14.664107634290316,12.704987749970654,24.02454452506777
2017-08-06 20:25:55.000,28.979612557396266,16.248395109999798,13.301223791806684,11.862750529816347,12.892310043901478,10.140788367884705,10.70789102337258,6.719976181627034,7.890498951268901,9.157877040733998,8.500823221124593,9.39853547602536,11.078534689235063,12.553539767931175,13.422628854803374,14.72325226770864,14.844896691026973,15.616713497838804,15.103358228930366,18.830435769917905,20.27367351744656,16.13815182850923,12.04404574070582,13.165490496939842,15.326914613719865,26.49748062451654,32.79026152999007,23.364711828554874,18.706011543874503,17.31685382168302,19.720293694322866,22.41503584652967,25.60387894234756,29.003686107662507,33.214058431991575,33.01605778927214,30.225413404745208,26.35375461528967,19.88707939276744,18.0794213823916,19.033324297444604,21.21107531986362,17.907454563755067,10.819648943730288,11.57368730535046,11.915071033277046,8.698074347793176,10.50511860070315,11.127909981793154,10.454007014219956,6.947214414025572,5.426725674008456,4.9885755774435125,8.056410247729762,10.351498807973716,12.904662534995108,12.64003479500812,11.371686304158771,12.27215266130217,11.50483142165996,7.392512559326043,9.251692992247316,9.681074604460576,7.716214138377451,18.993074936113075
2017-08-06 20:25:56.000,33.249191242939034,20.68981773120868,14.184309081556965,12.904092320430564,15.892687838950422,13.870780515777104,13.267828076095364,8.614988686896915,9.02608599922847,9.929188315978871,9.73058417568691,9.306384618281127,9.408854834565457,10.776412154149668,12.78748308999517,13.903477671496194,14.087215135200625,15.063131187637293,14.548307221327184,15.756902393448105,20.1655778085281,13.04004236368036,8.497516658201306,7.93748484965272,12.362501546309446,21.89057613920929,28.64842844354801,22.54019189079006,17.537362179881423,15.80121036739953,18.175334503050628,20.68267342797371,23.135705603201885,27.28452447668769,31.722801710708563,33.00661643769174,28.804933912057407,26.35412870232028,21.30199967216604,19.300753352896447,18.20245836272037,21.4031614079709,16.768136148481105,9.323138461720347,11.057329800067738,11.84053586691316,6.254697890992861,8.005210294807487,9.76683320392609,9.540173018771007,6.9744127534022935,5.502159385298871,3.03109187807435,8.24961125116435,9.05224910009423,12.90503662202572,14.240250157683093,12.031569657553504,12.686585430930826,12.687183557654826,10.251631430353765,11.897938767390604,11.880183408196045,11.381281030643944,24.315903688269973
2017-08-06 21:44:36.000,,,,,,,,,,,,,,,,,,,,,,,,,,,31.80468135396483,21.959647922501592,14.10738436885904,17.972233371976685,17.624646275731262,20.3550705772424,21.902091708293675,33.93511041496947,,,,,,,,,22.818223861380496,12.882453411559531,12.92839562071339,13.701911787096709,9.89946900779941,10.342043125858437,12.638230995204111,11.872158875344171,9.971711203869772,8.502543517960673,7.683171026549656,10.098127881138543,12.181830044226691,16.423176298881053,20.23070083573761,16.73506477331916,15.767186498586042,14.49482288028566,12.6825769014251,15.255661822468833,16.728091830458446,14.373964084088634,24.237040534232417
2017-08-06 21:44:37.000,,,,,,,,,,,,,,,,,,,,,,,,,,,33.70030381291324,23.299329372901465,16.699316754238374,17.000016650640106,20.582832891963253,18.11954942279741,19.42869034870381,27.593180279286752,,,,,,,,,17.669432928894945,8.3537484030993,8.065127015454733,9.71976192367046,4.8396722195917325,8.2405804725702,9.887455402632844,10.175936543156707,8.994330777605395,11.64353146059146,6.995621718915027,11.601022312647013,12.182207659193102,14.735371386214494,19.601637409643363,16.99614559251863,15.457166832061915,13.022955466536615,12.968128231653353,14.437772726158066,16.321248195573382,13.556358392054156,24.527601695160385
2017-08-08 20:20:33.000,39.75308207099691,32.56042166475249,18.20692854156715,16.964725826099382,16.05370187374374,13.393795437131883,15.0479354684535,13.048265289320405,13.49629020515854,12.666105444259369,11.020533038629424,12.839051190025447,15.934567326096706,17.069309192497464,20.62280916817631,23.02001706562344,18.76252136241699,17.7857991167352,19.9368772297606,24.60893770107255,24.01184010408275,20.29601555717984,15.233232622195985,16.91871103917118,20.076816060989746,29.088916763439748,31.865955098298294,22.013061302618446,16.793848796920138,15.55781816551339,18.16064449466053,21.00113516695027,22.77795861981319,25.830132626832807,28.98986161027139,31.73049359986041,27.576950536512925,29.17044882147423,30.373321746539943,32.57097439335879,35.81559025071765,,,27.38717681489419,18.21756491490207,29.39421668490364,10.205489577015364,10.821074890239718,14.671857642009876,13.609572254450658,9.704067491950669,9.150948484490367,7.433034937555433,13.344551172493716,19.62342089363964,19.91647594210739,17.8171365797144,14.195741125766787,12.338477568273609,12.476054660850371,12.0842352228348,14.050574901572949,13.447034204526538,11.933806603701568,24.92406518611015
2017-08-08 20:24:48.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.83666341369603,11.070661338532078,9.4339682839488,7.860177913184613,9.32691699569918,11.38432933854415,14.94011829289953,33.344389664855946
2017-08-09 21:44:09.000,57.40446537511525,52.43551690346692,40.11104705233736,43.434116831125614,,,39.934142975748735,33.67910756557944,28.03444925575345,36.26195401173813,,,,,39.89721340197079,,,,,,53.315951120547965,,,,,,,,,,,,,,,,,,,,,,,,,,38.215414422826,22.709927060256,36.5799381993513,17.527877113281615,18.66834155340441,,11.534906952769486,28.46554493267677,38.10448530942417,,41.74212077400912,,,,,,,,42.33756280199004
2017-08-12 20:21:48.000,31.172302334668743,19.130184911337697,18.11781486258804,17.677303931611128,15.889922739270329,13.170221363589343,13.2968059201013,6.74932811266358,7.919850882305448,8.777817508190001,8.53017515216114,11.070464443709833,13.32048854120315,10.83667851300709,11.143281034092942,14.52238894795485,13.746616377116029,12.387032619812713,13.58157803453616,21.632613651723297,22.40913130765514,15.074055138677682,12.76193800580813,10.849303142623413,23.59446385777664,30.65217370134728,,27.63259623968566,21.225814072925644,20.921250340562462,21.634770272858383,26.05890850273283,25.484806801152644,27.00985772684233,30.878410066943506,38.82283407127586,30.956209729904,26.38310654632621,23.756233952089683,17.977174495182556,17.459105933439197,18.26771931218563,14.848982889334923,9.202278111206814,11.562230242871088,11.499823939573307,6.496111359653451,5.856251006029547,7.374567767623118,7.776785085362972,5.619618654581375,4.526369716925624,5.110117034520966,8.886233344379509,10.572257453521711,12.934014466031655,15.085015099062664,13.166794885938184,14.043729175185277,14.753053997140755,12.77766840391604,14.66844421389174,14.932594381050103,16.21003567014,27.571032908394592
2017-08-12 21:43:35.000,54.56140037370707,49.275889896133634,37.10463307730865,30.341539668379184,25.541344503161163,25.48737854125296,41.16635292587967,33.81831551873228,27.057520162533333,20.782909688159524,21.464762097728563,20.20454263112388,20.290783798249684,24.550357019120163,32.889032523739495,,,,,,,,,,,,54.53593220091791,36.93897215974661,27.24018476052068,31.02744251348182,28.72000163341897,28.00829356810444,32.763738795796,33.24206054988447,41.45037973423245,,,33.29959363417951,26.216489231021864,23.36160959877976,24.496876270132702,30.68110709759449,35.38222270700827,16.770135770712653,18.04566278573705,25.16229381680044,14.772810073405694,21.195196571799343,42.19375559472062,17.366287857187295,25.71402697481647,19.8959719327096,11.779790693150964,28.53971655030572,,38.980167767992754,25.290886203874223,21.344407304576,21.04545687211054,22.114042244592685,21.85874745502288,25.04034908579013,25.52852402026917,24.33948403330128,44.20123452395909
2017-08-12 21:43:36.000,57.323297360803394,46.29545355860329,39.81553100096646,,,31.25438072915444,29.23654594598634,30.817101129642683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-13 20:44:41.000,38.38957016315881,30.25499269057018,23.46852671089085,24.266532216726866,22.79659092051698,22.081300419290567,23.021010667093083,16.628096972914523,17.32569872348105,15.670343427407936,15.436135976776296,17.99647819690621,18.066446367171817,20.52544427445312,22.44541849170547,22.76674982193414,22.419595200463306,21.529088279545967,26.536416566685663,34.96167243716415,44.49634114797821,42.82334929567156,35.147358249972825,34.880789482265854,36.79517129057932,43.15877022269767,37.06068196254807,25.27822445385254,18.65781848784178,20.215178583327504,22.0276558307472,23.636176265057752,29.53923383572541,35.0895830190669,43.105181904363455,,50.06977101334535,33.89001933518054,23.138517002432792,19.63722879837758,20.180247223111312,21.664881764741114,18.605348551381468,11.771959325168044,14.172622527143172,16.221607661958977,11.616506383850556,11.814041967145048,12.104398408111583,12.750251410030708,10.07537280769022,10.117892742501631,13.520268693464825,18.23104977304191,19.485883864617627,20.52762441093195,18.78245369925231,18.20344218526748,17.254147320597955,18.34184940460162,18.0656186354938,17.744594849193415,17.974475181292373,18.74546476730758,30.47178923776226
2017-08-16 20:21:30.000,28.68316027889176,18.859426599338445,14.772445956718098,13.70808197780393,14.255293154237968,13.113896338297856,10.698163803079131,6.667594428408442,7.85951933591944,8.712769498737782,10.628497588510328,8.379300457421891,13.198121671101084,13.469812243456689,13.569450357096477,12.81546113229561,12.489222371293922,13.38438815595201,15.365291084926058,21.629853639788045,,,,,,,34.16992584159267,23.11030925198141,20.29540326661583,18.14658134922045,18.092662877893133,21.21228662615497,24.16123503006871,25.76256453420112,31.5113426599493,33.80186775705829,23.2884758990352,24.875033223293567,22.74980358988939,17.38227962402133,15.44347080094739,15.691735200082745,13.948634022480674,10.600750009781745,11.233336039943326,14.40474726700574,10.740233253035775,10.634471127556138,12.266449717238268,11.34194433358612,,,,,,,,,,,,,,,
2017-08-16 20:21:31.000,22.43001371658138,12.759290480238915,10.944055294031246,9.45679538325348,9.8655444803382,7.113868091013595,10.24040384675546,3.690650674934497,4.855565632215595,8.712903380796547,10.35087346774537,7.963258433533896,11.0099555790577,13.221266492242329,12.979126843317504,12.886514285014412,14.99478512934274,15.810817121362764,16.040640512751292,24.524325237702808,27.99279760710722,23.852668895011224,12.96828804793053,12.286588354588728,20.50842927610092,29.982995135111207,36.496832085757234,29.084650270816105,22.801267501595348,19.791901259367503,22.12694229328215,23.647436548038872,25.776074848272167,27.961612846857264,31.42483984600264,32.05864615698751,22.502638603230324,16.981541157086237,17.73283406399852,10.996454841212174,7.355164276359936,8.311535172429897,4.616159075430501,2.700706121634913,3.947869796772899,8.088690536389045,3.653900423895676,6.351795792725991,7.030696832938942,6.6983491859201365,6.4283210213951545,3.232460175092417,3.786698549701877,8.185454097480084,6.984451796749658,11.514100626443591,14.297452063693031,12.786386915676292,12.284764320912236,12.975029971696207,11.477511234563632,12.592018429609968,12.011461977687423,12.17576746388188,23.82048806948505
2017-08-22 17:21:45.000,,,,,,5.321591735500119,-0.411949016634094,,,3.171673368244969,-2.2715925655276394,3.934976612429407,6.310862444616442,9.050186785149716,8.901076791934102,8.332503969882982,5.765997015560961,9.740930038339853,22.213636717228937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-28 20:28:25.000,23.6010738472158,14.594680829493152,11.111865287528566,10.732046317539176,8.975594258806227,8.89920450440224,8.817066956891722,1.844677831184346,,4.4893546806492575,4.228277419175985,6.748513782251028,6.753389965048598,6.39751018658161,8.777534534122488,9.281928106220423,8.498424248144053,8.811201954587947,11.220234188218129,17.31733070201343,22.43640271805825,20.851052661727508,11.903491944585276,11.07177118715994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-30 20:22:58.000,31.37261497698063,23.317014140659925,21.74055009696314,33.17685338865228,37.35060651719163,42.904447480828615,,,40.223278944017,,,,,,,,,,,,,,,,,,,,,,,,,,30.37467967280076,27.67961166285127,22.70837034820641,20.25783695587984,15.0684225463131,12.411715682144704,12.520720519990824,12.8790405990848,12.69304898326652,4.967681399177006,7.372909055373084,10.213761199711032,6.149103051862967,5.411671826837682,6.000107958823152,6.437571609686894,2.784032337607175,,,4.223593146402136,3.655463260180032,8.924684509514655,14.255156383299068,12.977164882122592,12.076329837784092,12.72490078144216,12.996586150841512,15.000066294523045,19.766857720625875,28.21388211065945,35.09773623429021
2017-08-30 20:23:59.000,24.04371008242849,15.234952228299417,14.71081265958948,13.98577759092732,12.534264356778804,12.553556417128744,15.282464489790849,7.426343274759104,10.138036246925203,13.01589419536219,14.10031484761004,10.990680126948368,10.967342740257363,15.529556376944129,17.88376921449811,18.696950886892065,20.534715619806107,29.63355171891721,31.42169238847161,46.51510861350855,45.18547121846124,31.34443502509385,12.54376334339154,13.82635875619678,21.76124412504035,32.48028039884583,29.38335292160635,30.439788903399165,29.602047219316702,20.73185080980329,22.25330776628575,23.03769877087026,24.73138121357911,23.727120688941067,22.23113688560941,19.83727360856039,12.323409257179872,9.324344981081737,3.905885844648372,,,2.6261283118249903,,,,,,,,,,,7.134064383891517,9.938611269104928,24.69052102380658,39.56370399204863,13.027922974755636,7.989209350334057,9.39423947817884,10.085342123532511,9.292867620099845,10.339310742619476,10.68846767198582,12.106665498691564,21.1180092291134
